scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.360685	O=C(COC(=O)c1cc(-c2cccs2)nn1-c1ccccc1)Nc1ccccc1	O=C(COC(=O)c1cc(-c2cccs2)nn1-c1ccccc1)Nc1ccccc1	27 5 6 4 0 6 4 0 7 0 1 1 5 7 0 1 3 3 0 1 0 0 3 0 2 0 3 2 1 5 2 5	746	44988	53018	200;125	200	125
scaffold.336747	O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)Nc1ccccc1	O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)Nc1ccccc1	27 5 6 4 0 6 4 0 9 0 1 0 8 6 0 1 1 4 0 1 0 1 1 0 1 0 4 0 4 3 1 3	747	44989	53019	200;124	200	124
scaffold.312737	c1ccc(-c2ccc(CNCCSc3nnnn3-c3ccccc3)o2)cc1	c1ccc(-c2ccc(CNCCSc3nnnn3-c3ccccc3)o2)cc1	27 5 6 4 0 6 4 0 9 0 1 1 7 7 0 1 1 5 0 3 2 3 2 0 0 0 3 1 1 2 0 2	748	44990	53021	202;124	202	124
scaffold.346027	O=C(CCC[C@H]1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@H]3CC[C@H]12)Nc1nncs1	O=C(CCC[C@H]1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@H]3CC[C@H]12)Nc1nncs1	27 5 6 5 0 6 1 0 4 0 1 0 3 5 0 1 1 3 0 1 0 4 0 0 1 0 6 0 5 7 1 7	749	44991	53022	202;125	202	125
scaffold.382541	O=C(CN1C(=O)C2c3[nH]c4ccccc4c3CCN2C1=O)NCCc1ccccc1	O=C(CN1C(=O)C2c3[nH]c4ccccc4c3CCN2C1=O)NCCc1ccccc1	27 5 6 5 0 6 3 1 8 0 0 0 8 7 0 0 3 4 0 0 0 1 3 0 4 0 5 1 4 10 3 10	750	44992	53023	203;125	203	125
scaffold.392739	O=C(CNC(=O)[C@@H]1CCCN1)Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	O=C(CNC(=O)[C@@H]1CCCN1)Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	27 5 6 5 0 6 3 2 7 0 0 0 7 8 0 0 3 5 0 0 0 0 2 0 4 0 2 2 0 5 3 5	751	44993	53024	203;124	203	124
scaffold.347759	O=C(/C=C/c1ccccc1)OCC1CCCC2[C@@H]1CC[C@@]13C=CC(CC[C@@H]21)C3	O=C(/C=C/c1ccccc1)OCC1CCCC2[C@@H]1CC[C@@]13C=CC(CC[C@@H]21)C3	27 5 6 5 1 6 1 1 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 1 1 4 1 3 5 1 5	752	44994	53025	203;123	203	123
scaffold.319511	c1cnc2c(c1)[C@@H](NCCCCc1ccc3c(c1)OCO3)CC1(CCC1)O2	c1cnc2c(c1)[C@@H](NCCCCc1ccc3c(c1)OCO3)CC1(CCC1)O2	27 5 6 5 1 6 2 2 5 0 0 3 2 5 0 0 3 2 0 0 0 2 1 0 0 0 3 3 1 4 0 4	753	44995	53026	203;122	203	122
scaffold.334893	O=C(OCCCN1CCN(c2ccccc2)CC1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3	O=C(OCCCN1CCN(c2ccccc2)CC1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3	27 5 6 6 0 6 1 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 2 0 1 0 1 6 0 2 1 2	754	44996	53028	202;123	202	123
scaffold.334894	O=C(CC12CC3C[C@H](C1)C[C@@H](C3)C2)OCCN1CCN(c2ccccc2)CC1	O=C(CC12CC3C[C@H](C1)C[C@@H](C3)C2)OCCN1CCN(c2ccccc2)CC1	27 5 6 6 0 6 1 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 3 0 1 0 1 6 0 2 1 2	755	44997	53029	201;123	201	123
scaffold.343977	O=C(/C=C/Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccccc1	O=C(/C=C/Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccccc1	27 5 6 6 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 2 1 1 6 0 5 1 5	756	44998	53030	200;123	200	123
scaffold.401892	O=C(OCC(=O)N1CCCCC1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1	O=C(OCC(=O)N1CCCCC1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1	27 5 7 4 0 6 1 1 15 0 6 3 6 10 0 1 7 2 0 1 0 0 3 2 4 0 1 1 0 4 4 4	757	44999	53031	200;122	200	122
scaffold.360912	O=C(NCCC1=CCCCC1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	O=C(NCCC1=CCCCC1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	27 5 7 4 0 6 1 2 8 0 0 1 7 6 0 0 3 3 0 0 0 1 2 0 3 0 2 0 1 3 2 3	758	45000	53032	201;122	201	122
scaffold.382881	O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1	O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1	27 5 7 4 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 0 0 0 1 0 1 0 2 0 1 4 3 4	759	45001	53034	200;121	200	121
scaffold.385425	O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCOCC3)c(=O)c2=O)CC1	O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCOCC3)c(=O)c2=O)CC1	27 5 7 4 0 6 2 0 6 0 0 1 5 7 0 0 4 3 0 0 0 0 3 0 1 0 2 0 1 4 3 4	760	45002	53035	200;120	200	120
scaffold.328731	O=C(c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1)N1CCCC1	O=C(c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1)N1CCCC1	27 5 7 4 0 6 2 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 0 0 1 0 1 0 0 4 1 4	761	45003	53036	201;120	201	120
scaffold.305348	c1cc(-c2noc(CC3CCCC3)n2)ccc1OCCCN1CCNCC1	c1cc(-c2noc(CC3CCCC3)n2)ccc1OCCCN1CCNCC1	27 5 7 4 0 6 2 0 8 0 0 2 6 6 0 0 2 4 0 1 0 2 2 0 0 0 1 2 0 4 0 4	762	45004	53037	202;120	202	120
scaffold.331044	C=C1N(CCNCc2ccc(CN3CCCCC3)o2)CCN1c1ccccc1	C=C1N(CCNCc2ccc(CN3CCCCC3)o2)CCN1c1ccccc1	27 5 7 4 0 6 2 0 11 0 0 1 10 5 0 0 1 4 0 0 0 1 4 0 2 0 1 2 0 3 1 3	763	45005	53038	202;121	202	121
scaffold.360815	O=C(Nc1nnc(SCCN2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	O=C(Nc1nnc(SCCN2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	27 5 7 4 0 6 2 0 12 0 2 1 9 10 0 2 3 5 0 1 0 6 3 0 2 0 1 2 0 4 2 4	764	45006	53039	203;121	203	121
scaffold.382834	O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	27 5 7 4 0 6 2 0 12 0 2 1 9 11 0 2 4 5 0 1 0 6 3 0 3 0 1 2 0 4 3 4	765	45007	53041	204;120	204	120
scaffold.402502	O=C(Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1)C1CC(=O)N(c2ccccc2)C1	O=C(Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1)C1CC(=O)N(c2ccccc2)C1	27 5 7 4 0 6 2 0 12 0 6 1 5 9 0 1 5 3 0 1 0 0 1 2 4 0 1 1 0 5 4 5	766	45008	53042	205;120	205	120
scaffold.361798	O=C(Nc1ccccc1)C1CCC(CNC(=O)[C@@H]2Cc3ccccc3CN2)CC1	O=C(Nc1ccccc1)C1CCC(CNC(=O)[C@@H]2Cc3ccccc3CN2)CC1	27 5 7 4 0 6 2 1 3 0 0 0 3 5 0 0 2 3 0 0 0 0 1 0 2 0 1 1 0 5 2 5	767	45009	53043	205;121	205	121
scaffold.366741	O=C(C[C@@H]1CC2CCCC=C2N(Cc2ccccc2)C1=O)NCc1ccccc1	O=C(C[C@@H]1CC2CCCC=C2N(Cc2ccccc2)C1=O)NCc1ccccc1	27 5 7 4 0 6 2 1 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 3 0 0 2 0 0 2 0	768	45010	53044	204;121	204	121
scaffold.347532	O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)COc2ccccc21	O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)COc2ccccc21	27 5 7 4 0 6 2 1 5 0 0 2 3 4 0 0 3 1 0 0 0 0 0 0 0 1 1 0 0 2 2 2	769	45011	53045	204;122	204	122
scaffold.347531	O=C1/C(=C/c2ccc(OCCCN3CCOCC3)cc2)COc2ccccc21	O=C1/C(=C/c2ccc(OCCCN3CCOCC3)cc2)COc2ccccc21	27 5 7 4 0 6 2 1 6 0 0 3 3 5 0 0 4 1 0 0 0 0 2 0 0 1 1 0 0 2 2 2	770	45012	53047	205;123	205	123
scaffold.346433	O=C1CCc2ccc(OCCCN3CCCCC3)cc2N1Cc1ccccc1	O=C1CCc2ccc(OCCCN3CCCCC3)cc2N1Cc1ccccc1	27 5 7 4 0 6 2 1 7 0 0 1 6 4 0 0 2 2 0 0 0 0 0 0 1 0 2 2 1 4 1 4	771	45013	53048	205;122	205	122
scaffold.350764	O=C(c1ccccc1)C1CCN(CC=NCc2ncc3c(n2)CCOC3)CC1	O=C(c1ccccc1)C1CCN(CC=NCc2ncc3c(n2)CCOC3)CC1	27 5 7 4 0 6 2 1 7 0 0 1 6 6 0 0 2 4 0 0 0 1 2 0 0 0 1 1 0 4 1 4	772	45014	53049	206;122	206	122
scaffold.372923	O=C(CN1CCC(C(=O)c2ccccc2)CC1)NCc1ncc2c(n1)CCOC2	O=C(CN1CCC(C(=O)c2ccccc2)CC1)NCc1ncc2c(n1)CCOC2	27 5 7 4 0 6 2 1 7 0 0 1 6 7 0 0 3 4 0 0 0 1 3 0 1 0 1 1 0 4 2 4	773	45015	53050	206;123	206	123
scaffold.361112	O=C(NCCc1ccccc1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	O=C(NCCc1ccccc1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	27 5 7 4 0 6 2 1 8 0 0 1 7 6 0 0 3 3 0 0 0 1 2 0 3 0 2 0 1 3 2 3	774	45016	53051	207;123	207	123
scaffold.361470	O=C(/C=C/c1ccco1)C1=CC(=O)N(CCN2CCOCC2)C1c1ccccc1	O=C(/C=C/c1ccco1)C1=CC(=O)N(CCN2CCOCC2)C1c1ccccc1	27 5 7 4 0 6 2 1 8 0 0 2 6 6 0 0 4 2 0 0 0 0 3 0 1 3 2 0 1 1 2 1	775	45017	53052	207;122	207	122
scaffold.362923	O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2	O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2	27 5 7 4 0 6 2 1 9 0 1 1 7 7 0 1 3 3 0 0 0 0 5 0 2 0 2 2 1 4 2 4	776	45018	53054	206;121	206	121
scaffold.402673	O=C(CN1C(=O)CCc2cc(S(=O)(=O)N3CCCCC3)ccc21)NCc1ccccc1	O=C(CN1C(=O)CCc2cc(S(=O)(=O)N3CCCCC3)ccc21)NCc1ccccc1	27 5 7 4 0 6 2 1 13 0 6 0 7 8 0 1 4 3 0 1 0 0 1 2 4 0 2 1 1 2 4 2	777	45019	53055	206;120	206	120
scaffold.402379	O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	27 5 7 4 0 6 2 1 14 0 6 1 7 9 0 1 5 3 0 1 0 0 3 2 4 0 2 1 1 3 4 3	778	45020	53056	207;120	207	120
scaffold.402377	O=C(OCC(=O)N1CCCc2ccccc21)c1cccc(S(=O)(=O)N2CCOCC2)c1	O=C(OCC(=O)N1CCCc2ccccc21)c1cccc(S(=O)(=O)N2CCOCC2)c1	27 5 7 4 0 6 2 1 14 0 6 2 6 9 0 1 6 2 0 1 0 0 3 2 4 0 2 1 1 0 4 0	779	45021	53057	207;119	207	119
scaffold.402414	O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	27 5 7 4 0 6 2 1 14 0 7 0 7 9 0 2 4 3 0 1 0 0 3 2 4 0 2 1 1 3 4 3	780	45022	53058	207;118	207	118
scaffold.402723	O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	27 5 7 4 0 6 2 1 15 0 6 2 7 10 0 1 6 3 0 1 0 0 5 2 4 0 2 1 1 3 4 3	781	45023	53059	206;118	206	118
scaffold.402498	O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	27 5 7 4 0 6 2 1 15 0 7 1 7 10 0 2 5 3 0 1 0 0 5 2 4 0 2 1 1 3 4 3	782	45024	53061	205;119	205	119
scaffold.303042	c1ccc(CC2CCN(CCCOc3cccc4ccccc34)CC2)cc1	c1ccc(CC2CCN(CCCOc3cccc4ccccc34)CC2)cc1	27 5 7 4 0 6 3 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 2 1 1 2 0 2	783	45025	53062	204;119	204	119
scaffold.332167	O=C(NCC1CCNCC1)c1ccc(OCc2ccnc3ccccc23)cc1	O=C(NCC1CCNCC1)c1ccc(OCc2ccnc3ccccc23)cc1	27 5 7 4 0 6 3 0 4 0 0 1 3 5 0 0 2 3 0 0 0 0 0 0 1 0 2 0 1 3 1 3	784	45026	53063	204;118	204	118
scaffold.367464	O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12	O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12	27 5 7 4 0 6 3 0 4 0 0 1 3 6 0 0 3 3 0 0 0 0 2 0 2 0 3 0 1 1 2 1	785	45027	53064	205;118	205	118
scaffold.356338	O=C1CN(C(=O)CCc2ccccc2)CCN1CCc1ccc2ccccc2c1	O=C1CN(C(=O)CCc2ccccc2)CCN1CCc1ccc2ccccc2c1	27 5 7 4 0 6 3 0 6 0 0 0 6 4 0 0 2 2 0 0 0 0 2 0 2 0 1 1 0 5 2 5	786	45028	53065	205;117	205	117
scaffold.303951	c1ccc(Nc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1	c1ccc(Nc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1	27 5 7 4 0 6 3 0 6 0 0 1 5 4 0 0 1 3 0 0 0 0 0 0 0 0 2 2 1 3 0 3	787	45029	53067	204;116	204	116
scaffold.353397	O=C1OC(c2ccccc2)=N/C1=C\N1CCC[C@H]1C(=O)NCCc1ccccc1	O=C1OC(c2ccccc2)=N/C1=C\N1CCC[C@H]1C(=O)NCCc1ccccc1	27 5 7 4 0 6 3 0 6 0 0 1 5 6 0 0 3 3 0 0 0 0 2 0 5 2 1 0 0 0 3 0	788	45030	53068	205;116	205	116
scaffold.380141	O=C(CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S)NCc1ccccc1	O=C(CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S)NCc1ccccc1	27 5 7 4 0 6 3 0 6 0 1 1 4 7 0 2 3 2 0 0 0 1 2 0 5 1 1 1 0 2 4 2	789	45031	53069	206;116	206	116
scaffold.323607	c1ccc2c(Nc3ccc(NCCCN4CCNCC4)cc3)ccnc2c1	c1ccc2c(Nc3ccc(NCCCN4CCNCC4)cc3)ccnc2c1	27 5 7 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 0 0 0 2 0 0 0 2 1 1 3 0 3	790	45032	53070	206;117	206	117
scaffold.323606	c1ccc2c(Nc3ccc(OCCCN4CCNCC4)cc3)ccnc2c1	c1ccc2c(Nc3ccc(OCCCN4CCNCC4)cc3)ccnc2c1	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 1 1 3 0 3	791	45033	53071	207;117	207	117
scaffold.323605	c1ccc2c(Nc3ccc(NCCCN4CCOCC4)cc3)ccnc2c1	c1ccc2c(Nc3ccc(NCCCN4CCOCC4)cc3)ccnc2c1	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 1 1 3 0 3	792	45033	53071	207;117	207	117
scaffold.303262	c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1	c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 2 1 3 0 3	793	45035	53074	206;115	206	115
scaffold.323501	c1ccc2c(Nc3ccc(OCCCN4CCOCC4)cc3)ccnc2c1	c1ccc2c(Nc3ccc(OCCCN4CCOCC4)cc3)ccnc2c1	27 5 7 4 0 6 3 0 7 0 0 2 5 5 0 0 2 3 0 0 0 0 2 0 0 0 2 1 1 3 0 3	794	45036	53075	206;114	206	114
scaffold.303083	c1ccc(Nc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1	c1ccc(Nc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1	27 5 7 4 0 6 3 0 7 0 0 2 5 5 0 0 2 3 0 0 0 0 2 0 0 0 2 2 1 3 0 3	795	45037	53076	207;114	207	114
scaffold.336720	O=C(Nc1ccccc1)N(Cc1cnc2ccccc2c1)CC1COCCO1	O=C(Nc1ccccc1)N(Cc1cnc2ccccc2c1)CC1COCCO1	27 5 7 4 0 6 3 0 7 0 0 2 5 6 0 0 3 3 3 0 0 1 3 0 2 0 1 3 0 3 1 3	796	45038	53077	207;113	207	113
scaffold.366253	O=C1NC(=O)/C(=C/c2ccc(OCCSc3nnc(-c4ccccc4)[nH]3)cc2)S1	O=C1NC(=O)/C(=C/c2ccc(OCCSc3nnc(-c4ccccc4)[nH]3)cc2)S1	27 5 7 4 0 6 3 0 7 0 2 1 4 9 0 2 3 4 0 1 0 5 2 0 4 1 1 1 0 4 3 4	797	45039	53078	207;112	207	112
scaffold.302978	c1ccc(Nc2ncnc3cc(OCCCN4CCNCC4)ccc23)cc1	c1ccc(Nc2ncnc3cc(OCCCN4CCNCC4)ccc23)cc1	27 5 7 4 0 6 3 0 8 0 0 1 7 6 0 0 1 5 0 0 0 2 2 0 0 0 2 2 1 3 0 3	798	45040	53080	206;113	206	113
scaffold.322486	c1ccc(Nc2ncnc3ccc(OCCCN4CCNCC4)cc23)cc1	c1ccc(Nc2ncnc3ccc(OCCCN4CCNCC4)cc23)cc1	27 5 7 4 0 6 3 0 8 0 0 1 7 6 0 0 1 5 0 0 0 2 2 0 0 0 2 2 1 4 0 4	799	45041	53081	205;113	205	113
scaffold.302970	c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1	c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1	27 5 7 4 0 6 3 0 8 0 0 2 6 6 0 0 2 4 0 0 0 2 2 0 0 0 2 2 1 3 0 3	800	45042	53082	205;112	205	112
scaffold.303533	c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1	c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1	27 5 7 4 0 6 3 0 8 0 0 2 6 6 0 0 2 4 0 0 0 2 2 0 0 0 2 2 1 4 0 4	801	45043	53083	204;112	204	112
scaffold.383286	O=C(CC1C(=O)N(c2ccccc2)C(=O)N1CCc1cccs1)Nc1ccccc1	O=C(CC1C(=O)N(c2ccccc2)C(=O)N1CCc1cccs1)Nc1ccccc1	27 5 7 4 0 6 3 0 8 0 1 0 7 7 0 1 3 3 0 0 0 1 1 0 4 0 2 0 0 5 3 5	802	45044	53084	204;113	204	113
scaffold.382905	O=C(CSc1nnc(NC(=O)C2CC(=O)N(c3ccccc3)C2)s1)c1ccccc1	O=C(CSc1nnc(NC(=O)C2CC(=O)N(c3ccccc3)C2)s1)c1ccccc1	27 5 7 4 0 6 3 0 8 0 2 0 6 9 0 2 3 4 0 1 0 6 0 0 2 0 1 2 0 4 3 4	803	45045	53085	204;114	204	114
scaffold.337622	O=C(CSc1nnc(Cc2ccncn2)n1-c1ccccc1)NC1CCCC1	O=C(CSc1nnc(Cc2ccncn2)n1-c1ccccc1)NC1CCCC1	27 5 7 4 0 6 3 0 9 0 1 0 8 8 0 1 1 6 0 1 0 5 1 0 1 0 3 1 3 2 1 2	804	45046	53087	205;115	205	115
scaffold.336804	O=C(CSc1nnc(-c2ccncc2)n1CC1CCCO1)Nc1ccccc1	O=C(CSc1nnc(-c2ccncc2)n1CC1CCCO1)Nc1ccccc1	27 5 7 4 0 6 3 0 9 0 1 1 7 8 0 1 2 5 0 1 0 4 2 0 1 0 3 1 2 4 1 4	805	45047	53088	204;115	204	115
scaffold.337803	O=C(c1ccco1)N(CCCN1CCOCC1)c1nc(-c2ccccc2)cs1	O=C(c1ccco1)N(CCCN1CCOCC1)c1nc(-c2ccccc2)cs1	27 5 7 4 0 6 3 0 10 0 1 2 7 7 0 1 3 3 3 0 0 3 4 0 1 0 2 1 0 4 1 4	806	45048	53089	203;115	203	115
scaffold.353728	O=S(=O)(c1ccccc1)N1CC[C@H]1/C=N/CCc1ccc(-c2ccccc2)cc1	O=S(=O)(c1ccccc1)N1CC[C@H]1/C=N/CCc1ccc(-c2ccccc2)cc1	27 5 7 4 0 6 3 0 10 0 6 0 4 5 0 1 2 2 0 1 0 0 0 2 2 0 2 0 0 4 2 4	807	45049	53090	202;115	202	115
scaffold.376000	O=C([C@H](Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1)N1CCCCC1	O=C([C@H](Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1)N1CCCCC1	27 5 7 4 0 6 3 0 10 0 6 0 4 6 0 1 3 2 3 1 0 0 1 2 3 0 1 2 0 3 3 3	808	45050	53091	202;114	202	114
scaffold.504986	O=C1CCCCCCCCCCO[C@@H]2OCCC[C@H]2OC2OC[C@H](O[C@H]3CC[C@@H](O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CO3)C[C@H]2O1	O=C1CCCCCCCCCCO[C@@H]2OCCC[C@H]2OC2OC[C@H](O[C@H]3CC[C@@H](O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CO3)C[C@H]2O1	47 3 6 6 0 18 0 0 11 0 0 11 0 12 0 0 12 0 0 0 0 5 8 0 1 0 3 5 0 8 1 8	809	54949	64757	243;29	243	29
scaffold.505015	O=C1CCCCCCCCCCO[C@@H]2OCCC[C@H]2O[C@H]2C[C@H](O1)[C@@H](O[C@H]1C[C@H](O[C@H]3CCCCO3)[C@@H](O[C@H]3CCCCO3)CO1)CO2	O=C1CCCCCCCCCCO[C@@H]2OCCC[C@H]2O[C@H]2C[C@H](O1)[C@@H](O[C@H]1C[C@H](O[C@H]3CCCCO3)[C@@H](O[C@H]3CCCCO3)CO1)CO2	47 3 6 6 0 19 0 0 11 0 0 11 0 12 0 0 12 0 0 0 0 5 6 0 1 0 3 6 0 8 1 8	810	54951	64759	242;28	242	28
scaffold.503284	C1CC[C@H](O[C@H]2CCO[C@@H](C[C@@H]3CCC[C@]4(CCC([C@H]5CCC([C@@H]6O[C@@H]([C@@H]7CCCCO7)C[C@@H]6O[C@H]6CCCCO6)O5)O4)O3)C2)OC1	C1CC[C@H](O[C@H]2CCO[C@@H](C[C@@H]3CCC[C@]4(CCC([C@H]5CCC([C@@H]6O[C@@H]([C@@H]7CCCCO7)C[C@@H]6O[C@H]6CCCCO6)O5)O4)O3)C2)OC1	47 3 6 8 1 6 0 0 10 0 0 10 0 10 0 0 10 0 0 0 0 3 4 0 0 0 4 9 1 11 0 11	811	54952	64761	241;29	241	29
scaffold.510819	O=C(N[C@@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc2ccccc2c1	O=C(N[C@@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc2ccccc2c1	47 4 6 6 0 21 3 0 11 0 0 0 11 14 0 0 7 7 0 0 0 0 6 0 7 0 3 1 0 5 7 5	812	54953	64762	241;28	241	28
scaffold.511012	O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc2ccccc2c1	O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc2ccccc2c1	47 4 6 6 0 21 3 0 11 0 0 0 11 14 0 0 7 7 0 0 0 0 6 0 7 0 3 1 0 5 7 5	813	54953	64762	241;28	241	28
scaffold.507925	O=C(NC1CCN(Cc2ccccc2)CC1)[C@]12CCCC[C@H]1C1=CC[C@H]3C(CC[C@H]4Cc5nn(S(=O)(=O)c6ccccc6)cc5CC43)C1CC2	O=C(NC1CCN(Cc2ccccc2)CC1)[C@]12CCCC[C@H]1C1=CC[C@H]3C(CC[C@H]4Cc5nn(S(=O)(=O)c6ccccc6)cc5CC43)C1CC2	47 4 7 9 0 6 3 2 14 0 6 0 8 8 0 1 3 4 0 2 1 0 0 2 3 0 6 5 3 16 3 16	814	54955	64764	240;29	240	29
scaffold.510019	O=C1CCSSC[C@@H](C(=O)N2CCCC2)NC(=O)CNC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N1	O=C1CCSSC[C@@H](C(=O)N2CCCC2)NC(=O)CNC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N1	47 4 8 5 0 20 2 0 10 0 2 0 8 14 0 2 6 6 0 1 0 0 6 0 6 0 0 3 0 2 6 2	815	54956	64765	240;30	240	30
scaffold.506867	O=C(c1cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccccc1)c1ccccc1	O=C(c1cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n2c1CCCC2)N(c1ccccc1)c1ccccc1	47 4 8 8 0 6 5 2 13 0 0 1 12 7 0 0 3 4 3 0 0 0 3 0 2 0 9 4 5 16 2 16	816	54957	64766	241;30	241	30
