Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
OC1=CC=C(C=C1)C2OC3=CC(=CC(=C3C(=O)C2C4=C5OC(=C[C](=O)C5=C(O)C=C4O)C6=CC(=C(O)C=C6)O)O)O	NCGC00488494-01	CANVASS	1	0	1.394	1.033	3.553	inf	2.795	0.6296	1.879	inf	6.134	inf	4.964	1.133	-0.7744	inf	-	- = 0.83;+ = 0.17;	-	- = 0.894737;+ = 0.105263;	no	no = 0.61;yes = 0.39;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.47;high = 0.53;	556.5	0	7	0	11	0	198.1	0	0.06522	0	3	0
CCN1C[C@]2(C)CCC(O)[C@@]34C2CC(C13)[C@@]56CCC(CC45)[C@](O)(COC(=O)C7=CC(=C(OC)C=C7)OC)C6O	NCGC00488611-01	CANVASS	1	0	2.421	1.033	2.891	0.621	1.756	0.6296	1.922	inf	4.737	inf	5.606	1.152	-0.06222	inf	-	- = 0.65;+ = 0.35;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.12;yes = 0.88;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.65;high = 0.35;	541.7	0	3	0	8	0	108.7	0	0.1556	0	7	0
COC12OC1(C(O)C3=C(C=C4C=C(C)O[C](=O)C4=C3O)C2=O)C56OC5(OC)C(=O)C7=C(C6O)C(=C8[C](=O)OC(=CC8=C7)C)O	NCGC00488602-01	CANVASS	1	0	0.9306	1.033	3.873	inf	0.8804	0.6296	2.032	inf	6.001	inf	4.388	1.389	-1.062	inf	-	- = 0.64;+ = 0.36;	+	- = 0.2;+ = 0.8;	no	no = 0.7;yes = 0.3;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.58;high = 0.42;	606.5	0	4	0	14	0	219	0	0.05882	0	3	0
CC(C)C1=CC2=C(C=C1)[C@@]3(C)CCC[C@](C)(C3CC2)C(O)=O	NCGC00169419-03	CANVASS	1	0	1.037	0.7036	0.9904	0.621	5.227	0.4351	2.112	inf	4.702	0.6013	4.426	0.5528	-0.8656	0.3585	+	- = 0.3;+ = 0.7;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.55;yes = 0.45;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.17;high = 0.83;	300.4	0	1	0	2	0	37.3	0	0.08333	0	2	0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(O)C(C)(C)C5CC[C@@]34C)C2C1)C(O)=O	NCGC00390255-05	CANVASS	1	0	1.233	1.033	1.029	inf	4.169	0.4351	2.125	inf	5.083	inf	4.293	1.357	-1.116	inf	-	- = 0.59;+ = 0.41;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.24;high = 0.76;	472.7	0	3	0	4	0	77.76	0	0.02632	0	1	0
CC[C@@]12CC(=C3NC4=C(C=CC=C4)[C@@]35CCN(CC=C1)C25)C(=O)OC	NCGC00488792-01	CANVASS	1	0	3.501	1.033	1.558	inf	2.224	0.4351	2.133	inf	4.776	0.6013	5.274	0.6227	-0.06505	inf	+	- = 0.23;+ = 0.77;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.26;yes = 0.74;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.7;high = 0.3;	336.4	0	1	0	4	0	41.57	0	0.1034	0	3	0
CO\C=C(/C1CC2N(CCC3=C2[NH]C4=CC=CC(=C34)OC)CC1C=C)C(=O)OC	NCGC00488462-01	CANVASS	1	0	3.497	1.033	1.833	0.621	3.204	0.4351	2.196	inf	4.968	0.6013	5.834	0.6032	0.009971	0.3585	-	- = 0.7;+ = 0.3;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.14;yes = 0.86;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.58;high = 0.42;	396.5	0	1	0	6	0	63.79	0	0.1875	0	6	0
COC1C(C)OC(OCC23CC4C(C)CCC4C5(CC2C=C(C(C)C)C35C(O)=O)C=O)C(O)C1OC(=O)C(C)=CC6OC6C7OC7C	NCGC00488598-01	CANVASS	1	0	1.214	1.033	3.475	inf	2.621	0.4351	2.218	inf	5.048	inf	3.588	0.8807	-1.037	inf	-	- = 0.83;+ = 0.17;	+	- = 0.16667;+ = 0.83333;	yes	no = 0.1;yes = 0.9;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.69;high = 0.31;	658.8	0	2	0	11	0	153.6	0	0.2264	0	12	0
COC1C(O)C(C)OC(OC2C(O)C(O)C(C)OC2OC3=CC=CC4=C(O)C5=C6C(=C34)O[C](=O)C7=C(C)C=CC(=C67)O[C]5=O)C1O	NCGC00488808-01	CANVASS	1	0	1.264	1.033	4.677	inf	1.863	0.6296	2.245	inf	5.764	inf	5.004	1.032	-1.767	inf	-	- = 0.77;+ = 0.23;	+	- = 0.2;+ = 0.8;	yes	no = 0.08;yes = 0.92;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.49;high = 0.51;	640.6	0	5	0	14	0	207.7	0	0.09615	0	5	0
CN1CCC2=CC3=C(OCO3)C4=C2C1C(O)C5=C4C=CC=C5	NCGC00488810-01	CANVASS	1	0	3.196	1.033	1.974	inf	1.864	0.4351	2.275	inf	4.869	0.6013	5.27	0.7111	-0.0767	0.3585	+	- = 0.31;+ = 0.69;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.64;high = 0.36;	295.3	0	1	0	4	0	41.93	0	0	0	0	0
CC(C)=CCC\C(C)=C\CC1=C2OC3=C(C=C(O)C=C3)[C](=O)C2=C(O)C(=C1O)CC=C(C)C	NCGC00488495-01	CANVASS	1	0	1.032	1.033	2.697	0.621	5.084	0.4351	2.296	inf	5.54	inf	6.435	0.9747	-0.3212	inf	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.37;yes = 0.63;	high	low = 0.125;medium = 0.125;high = 0.5;very high = 0.25;	high	low = 0.32;high = 0.68;	448.6	0	3	0	5	0	90.9	0	0.2	0	7	0
OCC=C1CN2CC[C@@]34C2CC1C5C=C(C6C[C@@]78C9CC%10C%11C(CC(=O)N(C7%11)C%12=CC=CC=C8%12)OCC=C%10CN69)C(=O)N(C35)C%13=CC=CC=C4%13	NCGC00488535-01	CANVASS	1	0	1.979	1.033	3.323	inf	2.632	0.6296	2.312	inf	5.161	inf	6.391	1.664	-0.3152	inf	-	- = 0.54;+ = 0.46;	+	- = 0.16667;+ = 0.83333;	yes	no = 0.04;yes = 0.96;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.51;high = 0.49;	666.8	0	1	0	8	0	76.56	0	0.03226	0	2	0
CC=CC1C2CC(C)CCC2C(=CC1C(=O)C3=C(O)C(=C[NH][C]3=O)C4=CC=C(O)C=C4)C	NCGC00179934-02	CANVASS	1	0	0.2318	1.033	1.195	0.621	4.409	0.4351	2.393	inf	5.323	0.6013	5.231	0.8301	-0.3427	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.4;yes = 0.6;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.33;high = 0.67;	433.5	0	3	0	5	0	90.39	0	0.1143	0	4	0
CCC1CN2CCC3=C([NH]C4=CC=CC(=C34)OC)C2CC1\C(=C/OC)C(=O)OC	NCGC00488796-01	CANVASS	1	0	3.431	1.033	1.567	0.621	3.648	0.4351	2.471	inf	4.938	0.6013	5.765	0.5205	0.008255	0.3585	-	- = 0.7;+ = 0.3;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.57;high = 0.43;	398.5	0	1	0	6	0	63.79	0	0.1875	0	6	0
CCC1CN2CCC3=C([NH]C4=CC=CC(=C34)OC)C2CC1\C(=C/OC)C(=O)OC	NCGC00488797-01	CANVASS	1	0	3.431	1.033	1.567	0.621	3.648	0.4351	2.471	inf	4.938	0.6013	5.765	0.5205	0.008255	0.3585	-	- = 0.7;+ = 0.3;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.57;high = 0.43;	398.5	0	1	0	6	0	63.79	0	0.1875	0	6	0
CC(=C)C1CC[C@@]2(CC[C@]3(C)C(CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@@]34C)C12)C(O)=O	NCGC00163409-12	CANVASS	1	0	1.15	1.033	0.8953	inf	5.023	0.4351	2.575	inf	5.081	inf	4.461	1.338	-1.223	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.27;high = 0.73;	456.7	0	2	0	3	0	57.53	0	0.05405	0	2	0
CC(=C)C1[N]2C3=C(C1=O)C4=C(C=C3C5=C2[C@@]6(C)C(CCC7[C@](C)(C=CC=C(C)C(O)=O)C(O)CC[C@]67C)C5)C8=CC(C)(C)OC(C)(C)C8C4O	NCGC00488600-01	CANVASS	1	0	-0.2513	1.033	1.657	inf	5.476	0.4351	2.596	inf	5.495	inf	5.527	1.268	-0.9536	inf	-	- = 0.75;+ = 0.25;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.06;yes = 0.94;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.48;high = 0.52;	679.9	0	3	0	7	0	109	0	0.07018	0	4	0
CN1CC[C@]2(C1NC3=CC=CC=C23)C4=C5NC6N(C)CC[C@@]6(C5=CC=C4)[C@@]78CCN(C)C7NC9=CC=CC=C89	NCGC00488665-01	CANVASS	1	0	3.836	1.033	4.382	inf	1.871	0.6296	2.602	inf	5.768	inf	7.311	1.999	0.01654	inf	-	- = 0.6;+ = 0.4;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.13;yes = 0.87;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.56;high = 0.44;	518.7	0	3	0	6	0	45.81	0	0.04255	0	2	0
CN1CC[C@]2(C1NC3=CC=CC=C23)C4=C5NC6N(C)CC[C@]6(C5=CC=C4)[C@]78CCN(C)C7NC9=CC=CC=C89	NCGC00489874-01	CANVASS	1	0	3.836	1.033	4.382	inf	1.871	0.6296	2.602	inf	5.768	inf	7.311	1.999	0.01654	inf	-	- = 0.6;+ = 0.4;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.13;yes = 0.87;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.56;high = 0.44;	518.7	0	3	0	6	0	45.81	0	0.04255	0	2	0
CCCCCCCCCC(=O)C1C2CNC(=O)C(CS2)NC(=O)C(NC(=O)C3CCCN3C(=O)C(C)NC(=O)C(CC(C)C)NC1=O)C(C)C	NCGC00488455-01	CANVASS	1	0	2.45	1.033	1.37	inf	2.714	0.6296	2.607	inf	4.894	inf	3.276	1.816	-0.4412	inf	-	- = 0.75;+ = 0.25;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.02;yes = 0.98;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.46;high = 0.54;	721	0	5	0	13	0	182.9	0	0.2308	0	12	0
CNC1=CC=C(Cl)C=C1C(=O)OC[C@@]2(C)C(O)CC[C@]3(C)C2CC[C@]4(C)C3CC(OC)C(C)C4C5=C(O)C(=O)OC5O	NCGC00488527-01	CANVASS	1	0	-0.1176	1.033	1.875	0.621	3.719	0.4351	2.633	inf	5.147	inf	4.508	1.105	-0.9056	inf	-	- = 0.78;+ = 0.22;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.14;yes = 0.86;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.52;high = 0.48;	606.1	0	4	0	9	0	134.6	0	0.1522	0	7	0
COC1CC(CC2CCC(C)C(O2)C(C)C(O)=O)O[C@]3(O[C@@](C)(CC3C)C4CC[C@](C)(O4)C5OC(CC5C)C6O[C@](C)(O)C(C)CC6C)C1C	NCGC00488597-01	CANVASS	1	0	0.4794	1.033	3.2	0.621	4.402	0.6296	2.634	inf	5.036	inf	4.141	0.9429	-1.242	inf	-	- = 0.82;+ = 0.18;	-	- = 0.777778;+ = 0.222222;	no	no = 0.62;yes = 0.38;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.42;high = 0.58;	709	0	2	0	10	0	122.1	0	0.1455	0	8	0
CC1CC[C@@]2(CC[C@]3(C)C(=C2C1C)CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@@]34C)C(O)=O	NCGC00488555-01	CANVASS	1	0	0.6848	1.033	0.6525	inf	5.51	0.4351	2.675	inf	5.15	inf	4.592	1.163	-0.8738	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.11;yes = 0.89;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.34;high = 0.66;	456.7	0	2	0	3	0	57.53	0	0.02703	0	1	0
CCC(C)C(NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C(C)N)C(=O)N4C(CC5(C4NC6=CC=CC=C56)C7=CC=C(O)C=C7)C(=O)NC(CC8=CC=C(O)C=C8)C(O)=O	NCGC00488454-01	CANVASS	1	0	1.309	1.033	3.279	inf	1.46	0.6296	2.721	inf	5.331	inf	2.719	1.797	-1.694	inf	-	- = 0.8;+ = 0.2;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.25;yes = 0.75;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.76;high = 0.24;	993.1	0	11	0	18	0	288.5	0	0.3	0	24	0
CC=C1CN2CC[C@@]34C2CC1C5C=C(C6C[C@@]78C9CC(C%10C=CC(=O)N(C7%10)C%11=CC=CC=C8%11)C(CN69)=CC)C(=O)N(C35)C%12=CC=CC=C4%12	NCGC00488533-01	CANVASS	1	0	1.814	1.033	3.424	inf	3.413	0.6296	2.732	inf	5.356	inf	6.699	1.796	-0.1658	inf	-	- = 0.51;+ = 0.49;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.06;yes = 0.94;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.47;high = 0.53;	634.8	0	0	0	6	0	47.1	0	0.01695	0	1	0
CC=C1CN2CC[C@@]34C2CC1C5C=C(C6C[C@@]78C9CC(C(CN69)=CC)C%10=CCC(=O)N(C7%10)C%11=CC=CC=C8%11)C(=O)N(C35)C%12=CC=CC=C4%12	NCGC00488534-01	CANVASS	1	0	1.638	1.033	3.527	inf	3.497	0.6296	2.788	inf	5.356	inf	6.759	1.811	-0.1311	inf	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.06;yes = 0.94;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.49;high = 0.51;	634.8	0	0	0	6	0	47.1	0	0.01695	0	1	0
COC1C(OC(C)=O)C(OC(N)=O)C(C)OC1N2C(C(C)C)C(=O)\C(=C(/O)C3C(C)C=CC4C(CCC(=C)C34)OC5C[C@@](O)(C(C)NC(=O)C6=C(Cl)C(=C(C)[NH]6)Cl)C(O)C(C)O5)C2=O	NCGC00488599-01	CANVASS	1	0	0.5476	1.033	3.887	inf	3.158	0.6296	2.799	inf	5.336	inf	2.745	1.25	-1.224	inf	-	- = 0.73;+ = 0.27;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.03;yes = 0.97;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.47;high = 0.53;	939.9	0	6	0	18	0	258.5	0	0.2029	0	14	0
CCCCC\C=C\CC(CO)NC(=O)CC(=O)C1C(\C=C\C)C=CC2CC(C)CC(C)C12	NCGC00488539-01	CANVASS	1	0	1.609	1.033	-0.1328	0.621	4.137	0.4351	2.838	inf	4.869	inf	5.305	1.054	-0.06274	inf	+	- = 0.47;+ = 0.53;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.39;yes = 0.61;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.46;high = 0.54;	443.7	0	2	0	4	0	66.4	0	0.3939	0	13	0
COC1C(CC2CN3CCC4=C([NH]C5=CC=C(OC)C=C45)C3CC2C1OC)OC(=O)C6=CC(=C(OC)C(=C6)OC)OC	NCGC00488762-01	CANVASS	1	0	2.327	1.033	2.731	inf	3.532	0.4351	2.919	inf	5.813	inf	5.897	0.7803	-0.2017	inf	-	- = 0.62;+ = 0.38;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.05;yes = 0.95;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.34;high = 0.66;	580.7	0	1	0	10	0	100.7	0	0.1915	0	9	0
CC1CCC(N2C[C@@]3(CCC12)CS[C@@]4(CCC5C(C)CCC(N5C4O)C6=COC=C6)C3)C7=COC=C7	NCGC00488490-01	CANVASS	1	0	2.103	1.033	2.756	inf	3.783	0.6296	2.975	inf	5.074	0.6013	6.693	0.8641	-0.04921	inf	-	- = 0.52;+ = 0.48;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.11;yes = 0.89;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.57;high = 0.43;	510.7	0	1	0	5	0	52.99	0	0.04762	0	2	0
CC(C1=CN=C(N)[NH]1)C2=CC=C(O)C3=C2C(=C[NH]3)C4=CN=C([C](=O)[NH]4)C5=C[NH]C6=C5C=CC=C6	NCGC00488610-01	CANVASS	1	0	0.8459	1.033	2.122	0.621	2.401	0.4351	3.1	inf	6.079	0.6013	4.157	1.226	-1.383	inf	-	- = 0.93;+ = 0.07;	+	- = 0.2;+ = 0.8;	yes	no = 0.36;yes = 0.64;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	high	low = 0.37;high = 0.63;	451.5	0	6	0	9	0	152.3	0	0.1026	0	4	0
CN1CC[C@]2(C1NC3=C2C=CC=C3)C4=CC=CC5=C4NC6N(C)CC[C@@]56[C@]78CCN(C)C7NC9=C8C=CC=C9[C@]%10%11CCN(C)C%10NC%12=C%11C=CC=C%12	NCGC00488751-01	CANVASS	1	0	3.658	1.033	6.152	inf	2.257	0.6296	3.616	inf	5.566	inf	7.34	2.881	0.0283	inf	-	- = 0.57;+ = 0.43;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.06;yes = 0.94;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.53;high = 0.47;	690.9	0	4	0	8	0	61.08	0	0.04762	0	3	0
CC(O)C1NC(=O)C2=CSC(=N2)C3=C(N=C(C(=C3)O)C4=NC(=CS4)C(=O)NC(=C)C(N)=O)C5=CSC(=N5)C6COC(=O)C7=C8COC(C(NC(=O)C9=CSC(=N9)\C(NC1=O)=C(\C)O)C%10=NC(=CS%10)C(=O)N6)C(OC%11C[C@](C)(O)C(C(C)O%11)N(C)C)C(=O)OCC%12=CC=CC(=C8%12)[N]7O	NCGC00488746-01	CANVASS	1	0	1.098	1.033	5.078	inf	1.63	0.6296	4.12	inf	5.82	inf	2.583	3.542	-1.292	inf	-	- = 0.68;+ = 0.32;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.66;high = 0.34;	1424	0	11	0	32	0	455.5	0	0.08333	0	9	0
CCC(C)C(NC(=O)C(NC)C(C)C)C(=O)NC1C(C)OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CC2=C[NH]C3=C2C(=CC=C3)OC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(C(C)O)N(C)C1=O)C(C)C)C(C)C)C(C)C)C(O)C4=CC=CC=C4)C(C)C	NCGC00488666-01	CANVASS	1	0	2.698	1.033	6.453	inf	2.909	0.6296	4.513	inf	5.429	inf	1.905	3.57	-0.9953	inf	-	- = 0.69;+ = 0.31;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.07;yes = 0.93;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.64;high = 0.36;	1473	0	11	0	29	0	388.7	0	0.213	0	23	0
CC1OC(OC2C(O)COC(OC3C(C)OC(OC4C(O)C(O)COC4OC(=O)[C@]56CCC(C)(C)CC5C7=CCC8[C@@]9(C)CC(O)C(OC%10CC(CO)C(O)C(O)C%10O)[C@@](C)(CO)C9C(O)C[C@@]8(C)[C@]7(C)CC6)C(O)C3O)C2O)C(O)C(O)C1O	NCGC00488507-01	CANVASS	1	0	3.747	1.033	3.747	1.033	-0.3682	0.6296	-0.3682	0.6296	5.001	inf	2.968	2.575	-1.612	inf	-	- = 0.84;+ = 0.16;	-	- = 0.5001;+ = 0.4999;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.74;high = 0.26;	1221	0	16	0	26	0	423.8	0	0.1383	0	13	0
COC1CC(OC(C)C1OC2CC(OC)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)OC4C(O)CC(OC4C)OC5CC[C@]6(C=O)C7CC[C@]8(C)C(CC[C@]8(O)C7CC[C@]6(O)C5)C9=CC(=O)OC9	NCGC00488465-01	CANVASS	1	0	2.597	1.033	2.597	1.033	0.3624	0.6296	0.3624	0.6296	4.989	inf	3.622	1.163	-1.51	inf	-	- = 0.83;+ = 0.17;	-	- = 0.894737;+ = 0.105263;	yes	no = 0.08;yes = 0.92;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.92;high = 0.08;	985.1	0	7	0	20	0	277.3	0	0.1688	0	13	0
COC1C=CCCC(CC(=O)OC(C(C)C1O)C(C)=CC(C)C(=O)CCCC2CC(=O)NC(=O)C2)SC3OC(CO)C(O)C(O)C3O	NCGC00488645-01	CANVASS	1	0	3.505	1.033	3.505	1.033	0.6734	0.6296	0.6734	0.6296	5.094	inf	4.393	1.084	-0.7576	inf	-	- = 0.86;+ = 0.14;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.08;yes = 0.92;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.73;high = 0.27;	685.8	0	6	0	13	0	209.1	0	0.2245	0	11	0
CC1C2CCC3(C1=O)[C@]4(C2)OC5C(C)(C)C=CC(=O)[C@@]35COC4=O	NCGC00488576-01	CANVASS	1	0	1.919	1.033	1.919	1.033	1.042	0.6296	1.042	0.6296	4.862	inf	3.929	1.094	-0.05176	inf	-	- = 0.72;+ = 0.28;	+	- = 0.4999;+ = 0.5001;	no	no = 0.75;yes = 0.25;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.82;high = 0.18;	330.4	0	0	0	5	0	69.67	0	0	0	0	0
CC1C2CCC3(C1=O)[C@@]4(C2)OC5C(C)(C)C=CC(=O)[C@]35COC4=O	NCGC00488577-01	CANVASS	1	0	1.919	1.033	1.919	1.033	1.042	0.6296	1.042	0.6296	4.862	inf	3.929	1.094	-0.05176	inf	-	- = 0.72;+ = 0.28;	+	- = 0.4999;+ = 0.5001;	no	no = 0.75;yes = 0.25;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.82;high = 0.18;	330.4	0	0	0	5	0	69.67	0	0	0	0	0
CC1C2CC[C@@]3(C1=O)[C@]4(C2)OC5C(C)(C)C=CC(=O)[C@]35COC4=O	NCGC00488481-01	CANVASS	1	0	1.919	1.033	1.919	1.033	1.042	0.6296	1.042	0.6296	4.862	inf	3.929	1.094	-0.05176	inf	-	- = 0.72;+ = 0.28;	+	- = 0.4999;+ = 0.5001;	no	no = 0.75;yes = 0.25;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.82;high = 0.18;	330.4	0	0	0	5	0	69.67	0	0	0	0	0
ON1CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC1=O	NCGC00180673-05	CANVASS	1	0	3.071	1.033	3.071	1.033	1.128	0.6296	1.128	0.6296	4.696	inf	3.938	1.482	-0.9864	inf	-	- = 0.78;+ = 0.22;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.03;yes = 0.97;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.64;high = 0.36;	600.7	0	6	0	15	0	208.9	0	0	0	0	0
CCC(C)C1NC(=O)C(NC(=O)C(C)C)C(C)OC(=O)C(COC(=O)CNC(C)=O)NC(=O)C(NC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(NC1=O)C3=CC=C(OC)C=C3)C(C)O	NCGC00488652-01	CANVASS	1	0	2.582	1.033	2.582	1.033	1.301	0.6296	1.301	0.6296	5.28	inf	2.067	2.055	-1.005	inf	-	- = 0.71;+ = 0.29;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.66;high = 0.34;	896	0	7	0	20	0	277	0	0.2424	0	16	0
OC1=CC(=CC(=C1O)O)C(=O)OCC2OC(OC(=O)C3=CC(=C(O)C(=C3)O)O)C(OC(=O)C4=CC(=C(O)C(=C4)O)O)C(OC(=O)C5=CC(=C(O)C(=C5)O)O)C2OC(=O)C6=CC(=C(O)C(=C6)O)O	NCGC00180839-03	CANVASS	1	0	2.587	1.033	2.587	1.033	1.302	0.6296	1.302	0.6296	5.975	inf	3.806	2.615	-0.4312	inf	-	- = 0.79;+ = 0.21;	-	- = 0.5001;+ = 0.4999;	no	no = 0.58;yes = 0.42;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.55;high = 0.45;	940.7	0	15	0	26	0	444.2	0	0.2222	0	16	0
