structure	order	scaffold_id	scaffold_key	color
O=C([C@@H]1CNCCO1)N(Cc1cc2[nH]ccc2cn1)C1CC1	25960	scaffold.182508	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 0 4 0 1 0 2 2 0 4 1 4 ZBPIMSGGZFPQHC-HNNXBMFYSA-N	5
O=C([C@@H]1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1	25961	scaffold.181801	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 1 3 0 1 0 3 1 1 4 1 4 QYNGRFQQVBJAMZ-AWEZNQCLSA-N	5
O=C([C@@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	25962	scaffold.181900	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4 CMCLSJAOQWDRDE-HNNXBMFYSA-N	5
O=C([C@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	25963	scaffold.182058	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4 CMCLSJAOQWDRDE-OAHLLOKOSA-N	5
O=C(c1ccccc1)c1c(NC(=O)C2CC2)sc2c1CCNC2	25964	scaffold.183656	21 3 5 4 0 6 2 1 3 0 1 0 2 5 0 1 2 2 0 0 0 1 1 0 1 0 3 1 2 6 2 6 AMYYINJBHBXUDQ-UHFFFAOYSA-N	5
O=C(C1CC1)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21	25965	scaffold.224455	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 0 2 3 0 2 1 1 5 3 5 YABWDNYIUUKBCM-UHFFFAOYSA-N	5
O=C(C1CC1)N1CCc2cccc(S(=O)(=O)Nc3ccccc3)c21	25966	scaffold.221516	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 1 2 3 0 3 0 3 3 3 3 YAJIGRLOFCJFFB-UHFFFAOYSA-N	5
c1ccc(CCn2ncc3c(NC4CC4)ccnc32)cc1	25967	scaffold.127260	21 3 5 4 0 6 3 0 6 0 0 0 6 4 0 0 0 4 0 1 0 1 0 0 0 0 3 1 2 4 0 4 XZTISVPXXMPYFV-UHFFFAOYSA-N	5
c1ccc(COc2ccn3c(CC4CC4)nnc3c2)cc1	25968	scaffold.151856	21 3 5 4 0 6 3 0 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 2 2 1 5 0 5 VKRCKHVBAPXEQD-UHFFFAOYSA-N	5
O=C(NC1CC1)c1cccc(Nc2ncnn3cccc23)c1	25969	scaffold.161907	21 3 5 4 0 6 3 0 7 0 0 0 7 6 0 0 1 5 0 1 0 2 2 0 1 0 2 2 1 2 1 2 TWDKWRORMCQMED-UHFFFAOYSA-N	5
O=S(=O)(c1ccccc1)N(CC1CC1)c1cc2ccccc2s1	25970	scaffold.212856	21 3 5 4 0 6 3 0 10 0 7 0 3 5 0 2 2 1 3 1 0 1 0 2 2 0 2 3 0 6 2 6 JJVIMZMZFWWCRB-UHFFFAOYSA-N	5
O=C(c1ccc(N(CC2CC2)c2ccccc2)cn1)C1CC1	25971	scaffold.181883	21 3 6 4 0 6 2 0 4 0 0 0 4 3 0 0 1 2 3 0 0 0 1 0 0 0 2 1 1 4 1 4 KUQMZVKBZHBWDI-UHFFFAOYSA-N	5
O=C(NCC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1	25972	scaffold.202301	21 4 5 3 0 6 1 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 0 0 2 2 2 GTLOLSQBTPUZQN-UHFFFAOYSA-N	5
O=C(COc1ccccc1)N[C@@H]1CCCC[C@H]1N1CCCC1	25973	scaffold.160180	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0 ODLPIRGSXMQXSY-IAGOWNOFSA-N	5
O=C(COc1ccccc1)N[C@@H]1CCCC[C@@H]1N1CCCC1	25974	scaffold.161173	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0 ODLPIRGSXMQXSY-SJORKVTESA-N	5
O=C1CC(c2ccco2)CC(=O)C1=CNCCN1CCNCC1	25975	scaffold.194412	21 4 5 3 0 6 1 0 6 0 0 1 5 6 0 0 3 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0 GUCSOEDMRXRYKW-UHFFFAOYSA-N	5
O=C1CC(c2cccs2)CC(=O)C1=CNCCN1CCNCC1	25976	scaffold.195083	21 4 5 3 0 6 1 0 6 0 1 0 5 6 0 1 2 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0 FTCBNFDTFOYQNE-UHFFFAOYSA-N	5
O=C(NCC(=O)N1CCCCC1)C1CC(=O)N(c2ccccc2)C1	25977	scaffold.226879	21 4 5 3 0 6 1 0 7 0 0 0 7 6 0 0 3 3 0 0 0 0 1 0 3 0 1 1 0 2 3 2 HPWIVGYDNHWKMF-UHFFFAOYSA-N	5
O=C(NCCN1CCOCC1)C1CC(=O)N(c2ccccc2)C1	25978	scaffold.193128	21 4 5 3 0 6 1 0 8 0 0 1 7 6 0 0 3 3 0 0 0 0 3 0 2 0 1 1 0 2 2 2 FBTLBMVRGXSPAM-UHFFFAOYSA-N	5
O=C1CCCN1CCCCN1CCN(c2ccccc2)CC1	25979	scaffold.174837	21 4 5 3 0 6 1 0 9 0 0 0 9 4 0 0 1 3 0 0 0 0 2 0 1 0 1 0 0 2 1 2 JKTQJZJDBPDZIN-UHFFFAOYSA-N	5
O=C1CSCN1CCCCN1CCN(c2ccccc2)CC1	25980	scaffold.155638	21 4 5 3 0 6 1 0 10 0 1 0 9 5 0 1 1 3 0 0 0 1 3 0 1 0 1 0 0 2 1 2 QWKYZBGYMYHKIW-UHFFFAOYSA-N	5
O=C(NCCC1=CCCCC1)C1CC(=O)N(c2ccccc2)C1	25981	scaffold.192321	21 4 5 3 0 6 1 1 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2 DGDKLMVIRLWGLX-UHFFFAOYSA-N	5
O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)=NN1	25982	scaffold.169610	21 4 5 3 0 6 1 1 6 0 0 1 5 5 0 0 2 3 0 1 0 0 0 0 2 0 0 0 0 2 1 2 YYRZMPMUNUDJOE-UHFFFAOYSA-N	5
O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCC1	25983	scaffold.153647	21 4 5 3 0 6 2 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 2 1 2 FAAOGXLWYHBHKD-UHFFFAOYSA-N	5
O=C(NCCc1ccc(-c2ccccc2)nc1)C1CCCC1	25984	scaffold.155068	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 2 1 2 RJAWDLBONBBJFO-UHFFFAOYSA-N	5
O=C(NCC1(c2ccccc2)CCCC1)Nc1ccccc1	25985	scaffold.153834	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 2 0 1 0 0 0 1 0 PIRJMAYOUMUNJJ-UHFFFAOYSA-N	5
O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCO1	25986	scaffold.153557	21 4 5 3 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 1 0 1 0 1 0 0 2 1 2 NUOYZLBMTUDINU-UHFFFAOYSA-N	5
C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1	25987	scaffold.137138	21 4 5 3 0 6 2 0 3 0 0 0 3 1 0 0 0 1 3 0 0 0 0 0 0 0 2 0 1 0 0 0 WUUPELGATUSOPX-UHFFFAOYSA-N	5
O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)N/N=C/c1ccccc1	25988	scaffold.189157	21 4 5 3 0 6 2 0 3 0 0 0 3 5 0 0 2 3 0 1 0 0 0 0 3 0 2 0 1 0 2 0 MWZJRBODSSMMQL-KJJXXWTESA-N	5
c1ccc(-c2noc(CCCCC3CCCCC3)n2)cc1	25989	scaffold.130307	21 4 5 3 0 6 2 0 3 0 0 1 2 3 0 0 1 2 0 1 0 2 0 0 0 0 1 1 0 2 0 2 WWJWPOMGWLMGOP-UHFFFAOYSA-N	5
c1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	25990	scaffold.126293	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2 FPCBBOUCRPYHPD-MSOLQXFVSA-N	5
c1ccc([C@@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	25991	scaffold.126292	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2 FPCBBOUCRPYHPD-ROUUACIJSA-N	5
O=C(CCn1cccc1-c1ccccc1)NC1CCCCC1	25992	scaffold.164109	21 4 5 3 0 6 2 0 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 0 1 0 HIXDWPADILZNJH-UHFFFAOYSA-N	5
O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1	25993	scaffold.188439	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 1 2 1 FIPBIEBTHQWSCH-UHFFFAOYSA-N	5
O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1	25994	scaffold.192677	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2 NAXYQZJCJCBHHW-UHFFFAOYSA-N	5
O=C(CCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	25995	scaffold.195154	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 1 0 2 2 2 NNOMEHNAIQWLBW-UHFFFAOYSA-N	5
O=C(/C=C\c1ccccc1)NC1CC(=O)N(c2ccccc2)C1	25996	scaffold.192958	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 1 1 1 0 2 2 2 QPAHNLMVFVHLIA-QXMHVHEDSA-N	5
c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	25997	scaffold.126111	21 4 5 3 0 6 2 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 2 0 2 CHLIKLZJBHMZOW-UHFFFAOYSA-N	5
c1cncc(-c2noc(CCCCC3CCCCC3)n2)c1	25998	scaffold.130309	21 4 5 3 0 6 2 0 4 0 0 1 3 4 0 0 1 3 0 1 0 2 0 0 0 0 1 1 0 2 0 2 TUISSCMNKNRWJD-UHFFFAOYSA-N	5
c1ccc(-c2noc(CCCCC3CCCCC3)n2)nc1	25999	scaffold.130308	21 4 5 3 0 6 2 0 4 0 0 1 3 4 0 0 1 3 0 1 0 2 2 0 0 0 1 1 0 2 0 2 PKGMJGAHOOOJOF-UHFFFAOYSA-N	5
O=C(NCc1coc(-c2ccccc2)n1)NC1CCCCC1	26000	scaffold.165004	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 2 3 0 0 0 2 2 0 2 0 1 1 0 2 1 2 PSWQTVRZABCAJD-UHFFFAOYSA-N	5
O=C(CCc1nc(-c2ccccc2)no1)NC1CCCCC1	26001	scaffold.163217	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 2 3 0 1 0 2 0 0 1 0 1 1 0 2 1 2 HTGXBTONQWPUAS-UHFFFAOYSA-N	5
O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	26002	scaffold.224135	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 4 1 0 0 0 0 0 0 2 0 1 1 0 2 3 2 HDBGHKUXPXYGKT-UHFFFAOYSA-N	5
c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1	26003	scaffold.130946	21 4 5 3 0 6 2 0 4 0 0 3 1 4 0 0 3 1 0 0 0 2 1 0 0 0 1 1 0 2 0 2 ZZNHYNJDIWPTDG-UHFFFAOYSA-N	5
O=C(CSc1ccc(-c2ccccc2)nn1)NC1CCCC1	26004	scaffold.162959	21 4 5 3 0 6 2 0 4 0 1 0 3 5 0 1 1 3 0 1 0 1 1 0 1 0 1 0 0 2 1 2 UJUXQIUEJVNHQI-UHFFFAOYSA-N	5
C(=NCC1CCN(c2ccccc2)C1)Nc1ccccc1	26005	scaffold.136659	21 4 5 3 0 6 2 0 5 0 0 0 5 3 0 0 0 3 0 0 0 0 0 0 1 0 1 1 0 2 0 2 IOWIXCVEYHRHCW-UHFFFAOYSA-N	5
O=C(Cc1ccccc1)NCc1cccnc1N1CCCC1	26006	scaffold.171567	21 4 5 3 0 6 2 0 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 1 0 2 0 1 0 1 0 FFAFGXRIIOZOCE-UHFFFAOYSA-N	5
O=C(NCC1CCN(c2ccccc2)C1)Nc1ccccc1	26007	scaffold.162631	21 4 5 3 0 6 2 0 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 2 0 1 1 0 2 1 2 ZCAXMKAJUQNQBG-UHFFFAOYSA-N	5
O=C(NNC(=O)c1ccccc1N1CCCC1)c1ccccc1	26008	scaffold.195148	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 2 0 2 0 1 0 2 0 UCKMEFMLQAWFCR-UHFFFAOYSA-N	5
O=C(N/N=C/c1ccccc1)c1ccc(N2CCCC2=O)cc1	26009	scaffold.200436	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 0 0 2 2 2 DXUXXUHBIZJHLK-CPNJWEJPSA-N	5
O=C(N/N=C/c1ccccc1)c1cccc(N2CCCC2=O)c1	26010	scaffold.200935	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 1 0 1 2 1 IUMMQQIWKQMLJY-CPNJWEJPSA-N	5
O=C(N/N=C/c1ccccc1)C1CC(=O)N(c2ccccc2)C1	26011	scaffold.200917	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 1 0 2 2 2 HPMVZPXPIIJBCB-XDHOZWIPSA-N	5
O=C(NC(=S)Nc1ccc(N2CCCC2)cc1)c1ccccc1	26012	scaffold.193269	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 1 1 3 0 0 0 1 0 0 3 0 1 0 0 2 2 2 GYXAFBMRIZPUJZ-UHFFFAOYSA-N	5
O=C(NC(=S)Nc1ccccc1N1CCCC1)c1ccccc1	26013	scaffold.192562	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 1 1 3 0 0 0 1 1 0 3 0 2 0 1 0 2 0 DRXOHRSIPOXMOU-UHFFFAOYSA-N	5
O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1	26014	scaffold.214350	21 4 5 3 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 0 0 1 2 0 4 0 1 0 0 2 3 2 KDUHUHPLNCYRJM-UHFFFAOYSA-N	5
O=C(NNC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	26015	scaffold.224731	21 4 5 3 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 1 0 0 0 0 3 0 1 1 0 2 3 2 QRLVOMTTXJUANC-UHFFFAOYSA-N	5
O=C(COc1ccccc1)Nc1ccc(N2CCCC2)cc1	26016	scaffold.163390	21 4 5 3 0 6 2 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 2 1 2 DZAVHHVFPHSUKY-UHFFFAOYSA-N	5
O=C(COc1ccccc1)Nc1ccccc1N1CCCC1	26017	scaffold.162916	21 4 5 3 0 6 2 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0 MSFDEFZQQCWFEJ-UHFFFAOYSA-N	5
O=C(COc1ccc(N2CCCC2=O)cc1)Nc1ccccc1	26018	scaffold.192657	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 0 1 0 2 0 1 0 0 2 2 2 YUDOVSGJVHUHEG-UHFFFAOYSA-N	5
O=C(COc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	26019	scaffold.195183	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 0 2 0 2 0 1 1 0 2 2 2 HQWFIQZEFSQADS-UHFFFAOYSA-N	5
O=C1CNC(=O)N1CCCOc1ccc(-c2ccccc2)cc1	26020	scaffold.183580	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 1 1 0 3 0 1 0 0 2 2 2 UEHLVLBFZLAKBI-UHFFFAOYSA-N	5
O=C(CSc1nnc(C2CCCCC2)[nH]1)Nc1ccccc1	26021	scaffold.163454	21 4 5 3 0 6 2 0 5 0 1 0 4 6 0 1 1 4 0 1 0 4 1 0 1 0 1 1 0 2 1 2 CKRKJZMCEGQSPW-UHFFFAOYSA-N	5
O=C(CSc1nnc(-c2ccccc2)[nH]1)NC1CCCCC1	26022	scaffold.162497	21 4 5 3 0 6 2 0 5 0 1 0 4 6 0 1 1 4 0 1 0 4 1 0 1 0 1 1 0 2 1 2 SMHQSWCAIBVVPQ-UHFFFAOYSA-N	5
O=C(Nc1ccccc1-c1nccs1)OCC1CCNCC1	26023	scaffold.171079	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 0 0 2 1 0 2 0 2 0 1 0 1 0 WGMNFTGLRVMUDF-UHFFFAOYSA-N	5
O=C(CSc1nnc(C2CCCCC2)o1)Nc1ccccc1	26024	scaffold.164643	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 1 0 4 1 0 1 0 1 1 0 2 1 2 GXMOUGCQCGWRSF-UHFFFAOYSA-N	5
O=C(CSc1nnc(-c2ccccc2)o1)NC1CCCCC1	26025	scaffold.162817	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 1 0 4 1 0 1 0 1 1 0 2 1 2 NNHSDQAGVMPNHV-UHFFFAOYSA-N	5
O=C(NCc1ccccc1)Nc1cccnc1N1CCCC1	26026	scaffold.178381	21 4 5 3 0 6 2 0 6 0 0 0 6 5 0 0 1 4 0 0 0 2 2 0 2 0 2 0 1 0 1 0 PNAYADUIOCBEBO-UHFFFAOYSA-N	5
O=C(CCc1ccccc1)Nc1ccnn1C1CCNCC1	26027	scaffold.165037	21 4 5 3 0 6 2 0 6 0 0 0 6 5 0 0 1 4 0 1 0 1 0 0 1 0 2 0 1 0 1 0 JQCRWTWHZGTGJF-UHFFFAOYSA-N	5
c1ccc(-c2nc(CNCCN3CCCCC3)co2)cc1	26028	scaffold.140253	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 0 0 1 3 0 0 0 1 1 0 2 0 2 XHGRGAWPUAMVEU-UHFFFAOYSA-N	5
c1ccc(-c2nccc(OCCCN3CCCC3)n2)cc1	26029	scaffold.145485	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 0 0 2 0 0 0 0 1 1 0 1 0 1 FNXSDELGIQWHDP-UHFFFAOYSA-N	5
c1ccc(OCCCN2CCC(c3ccn[nH]3)CC2)cc1	26030	scaffold.149322	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 1 0 0 0 0 0 0 1 0 0 2 0 2 WPRQFXMRKKHFEY-UHFFFAOYSA-N	5
O=C(/C=C/c1ccco1)Nc1ccc(N2CCOCC2)cc1	26031	scaffold.158667	21 4 5 3 0 6 2 0 6 0 0 2 4 5 0 0 3 2 0 0 0 0 2 0 1 1 1 0 0 2 1 2 CQBWBQMDMUJNLR-BQYQJAHWSA-N	5
O=C(OCC(=O)N1CCCCC1)c1conc1-c1ccccc1	26032	scaffold.196953	21 4 5 3 0 6 2 0 6 0 0 2 4 6 0 0 4 2 0 1 0 0 1 0 2 0 2 0 1 0 2 0 XUWPDHRJLIGSMD-UHFFFAOYSA-N	5
O=C(NCCN1CCCCC1)c1csc(-c2ccccc2)n1	26033	scaffold.159908	21 4 5 3 0 6 2 0 6 0 1 0 5 5 0 1 1 3 0 0 0 1 3 0 1 0 1 1 0 2 1 2 NCPSJEJSGCCINK-UHFFFAOYSA-N	5
O=C(NCCc1nc(-c2ccccc2)cs1)N1CCCCC1	26034	scaffold.181451	21 4 5 3 0 6 2 0 6 0 1 0 5 5 0 1 1 3 0 0 0 2 1 0 2 0 1 1 0 2 1 2 NZIJWXUXIJSKGF-UHFFFAOYSA-N	5
O=C(CSc1nnc(-c2cccnc2)[nH]1)NC1CCCCC1	26035	scaffold.166315	21 4 5 3 0 6 2 0 6 0 1 0 5 7 0 1 1 5 0 1 0 4 1 0 1 0 1 1 0 2 1 2 RPYZVYCIOZUXJL-UHFFFAOYSA-N	5
O=C(CSc1nnc(-c2ccncc2)[nH]1)NC1CCCCC1	26036	scaffold.162901	21 4 5 3 0 6 2 0 6 0 1 0 5 7 0 1 1 5 0 1 0 4 1 0 1 0 1 1 0 2 1 2 XSORSSWZLVZGTN-UHFFFAOYSA-N	5
O=C(/C=C/c1cccs1)Nc1ccc(N2CCOCC2)cc1	26037	scaffold.158670	21 4 5 3 0 6 2 0 6 0 1 1 4 5 0 1 2 2 0 0 0 0 2 0 1 1 1 0 0 2 1 2 MGPQISNSJQPZHH-BQYQJAHWSA-N	5
O=C(CCN1CCOCC1)Nc1cc(-c2ccccc2)cs1	26038	scaffold.162487	21 4 5 3 0 6 2 0 6 0 1 1 4 5 0 1 2 2 0 0 0 1 2 0 1 0 1 1 0 2 1 2 KIDDOOTYINPHNV-UHFFFAOYSA-N	5
O=C(COc1ccccc1)NN1C(=O)CSC1c1ccccc1	26039	scaffold.200443	21 4 5 3 0 6 2 0 6 0 1 1 4 6 0 1 3 2 0 1 0 1 2 0 2 0 2 0 1 0 2 0 LYFCKVSKRDGGKQ-UHFFFAOYSA-N	5
O=C(CN1C(=O)CN(c2ccccc2)C1=O)NCc1ccccc1	26040	scaffold.228187	21 4 5 3 0 6 2 0 7 0 0 0 7 6 0 0 3 3 0 0 0 1 2 0 4 0 1 0 0 2 3 2 MUPYJRVKMCAGQS-UHFFFAOYSA-N	5
O=C(NCCN1CCNCC1)c1cnc(-c2ccccc2)o1	26041	scaffold.161052	21 4 5 3 0 6 2 0 7 0 0 1 6 6 0 0 2 4 0 0 0 1 5 0 1 0 1 1 0 2 1 2 DFRURBYMDBUSNV-UHFFFAOYSA-N	5
c1ccc(-c2nc(CNCCN3CCOCC3)co2)cc1	26042	scaffold.140216	21 4 5 3 0 6 2 0 7 0 0 2 5 5 0 0 2 3 0 0 0 1 5 0 0 0 1 1 0 2 0 2 FNJHRBWQFIHAHU-UHFFFAOYSA-N	5
O=C(NCCN1CCOCC1)c1cc(-c2ccccc2)on1	26043	scaffold.162747	21 4 5 3 0 6 2 0 7 0 0 2 5 6 0 0 3 3 0 1 0 0 4 0 1 0 1 1 0 2 1 2 KYEBQLCFQDPCBM-UHFFFAOYSA-N	5
O=C(N/N=C/c1ccc(N2CCOCC2)o1)c1ccccc1	26044	scaffold.173564	21 4 5 3 0 6 2 0 7 0 0 2 5 6 0 0 3 3 0 1 0 1 2 0 2 0 1 1 0 2 1 2 ZEIHADQQJAKDCC-SFQUDFHCSA-N	5
O=C(CCCc1nc(-c2ccccc2)no1)N1CCOCC1	26045	scaffold.163579	21 4 5 3 0 6 2 0 7 0 0 2 5 6 0 0 3 3 0 1 0 2 2 0 1 0 1 1 0 2 1 2 XEHXIZPJPYDXQY-UHFFFAOYSA-N	5
O=C(CCC(=O)N1CCN(c2ccccc2)CC1)c1cccs1	26046	scaffold.194106	21 4 5 3 0 6 2 0 7 0 1 0 6 5 0 1 2 2 0 0 0 0 2 0 1 0 1 0 0 2 2 2 NXLXRFIEIAUNAJ-UHFFFAOYSA-N	5
O=C(NCCc1csc(N2CCNCC2)n1)c1ccccc1	26047	scaffold.172020	21 4 5 3 0 6 2 0 7 0 1 0 6 6 0 1 1 4 0 0 0 3 3 0 1 0 1 1 0 2 1 2 AQYYLYPAYMQAHQ-UHFFFAOYSA-N	5
O=C(NCCc1cnc(N2CCNCC2)s1)c1ccccc1	26048	scaffold.172018	21 4 5 3 0 6 2 0 7 0 1 0 6 6 0 1 1 4 0 0 0 3 3 0 1 0 1 1 0 2 1 2 VAGSSGHALJMHQS-UHFFFAOYSA-N	5
O=C(NCCc1ccccc1)c1csc(N2CCNCC2)n1	26049	scaffold.159971	21 4 5 3 0 6 2 0 7 0 1 0 6 6 0 1 1 4 0 0 0 3 4 0 1 0 1 1 0 2 1 2 DSZHQANFTMOZQS-UHFFFAOYSA-N	5
O=C(CSc1nncn1-c1ccccc1)NC1CCCCC1	26050	scaffold.164698	21 4 5 3 0 6 2 0 7 0 1 0 6 6 0 1 1 4 0 1 0 4 1 0 1 0 2 0 1 0 1 0 DTEKDBGQVPJBHH-UHFFFAOYSA-N	5
c1ccc2[nH]c(C3CN(c4cc(-n5cccn5)ncn4)C3)nc2c1	34950	scaffold.243621	24 0 0 5 0 6 4 0 11 0 0 0 11 7 0 0 0 7 0 1 0 4 1 0 0 0 4 5 0 10 0 10 RTOWUPRCNFGLCA-UHFFFAOYSA-N	6
c1cc(N2CCC2)nc(-n2ncc3cnc(-c4cn[nH]c4)cc32)c1	34951	scaffold.243681	24 0 0 5 0 6 4 0 11 0 0 0 11 7 0 0 0 7 0 2 0 2 0 0 0 0 5 2 2 8 0 8 TZVHQZVJPFZFPX-UHFFFAOYSA-N	6
c1ccc(-c2[nH]ncc2-c2ncn3ncnc(N4CCC4)c23)cc1	34952	scaffold.234536	24 0 0 5 0 6 4 0 11 0 0 0 11 7 0 0 0 7 0 2 0 3 3 0 0 0 7 0 7 7 0 7 GSIPCGLWISURGZ-UHFFFAOYSA-N	6
c1cc(-c2cn3ccnc3c(N3CCOCC3)n2)c2cn[nH]c2c1	34953	scaffold.231711	24 0 0 5 0 6 4 0 11 0 0 1 10 7 0 0 1 6 0 1 0 2 8 0 0 0 6 2 4 7 0 7 XPQWHYOXKPQTEO-UHFFFAOYSA-N	6
c1ccc2[nH]c(C3CN(c4cc(-n5cncn5)ncn4)C3)nc2c1	34954	scaffold.243194	24 0 0 5 0 6 4 0 12 0 0 0 12 8 0 0 0 8 0 1 0 6 1 0 0 0 4 5 0 10 0 10 RKPMZBSWNDCWCM-UHFFFAOYSA-N	6
c1ccc(-c2[nH]ncc2-c2ncn3ncnc(N4CCC4)c23)nc1	34955	scaffold.235153	24 0 0 5 0 6 4 0 12 0 0 0 12 8 0 0 0 8 0 2 0 3 4 0 0 0 7 0 7 7 0 7 CVXRUAVCHHIQKK-UHFFFAOYSA-N	6
c1nc(N2CCOCC2)cc2[nH]c(-c3cn4cnnc4cn3)nc12	34956	scaffold.243270	24 0 0 5 0 6 4 0 13 0 0 1 12 9 0 0 1 8 0 1 0 4 9 0 0 0 4 4 0 10 0 10 ZVEDUSUHSAKLQN-UHFFFAOYSA-N	6
c1ccc(C2=NNC(c3ccc4[nH]c5ccccc5c4c3)C2)cc1	34957	scaffold.232847	24 0 0 5 0 6 4 1 3 0 0 0 3 3 0 0 0 3 0 1 0 0 0 0 1 0 4 2 2 8 0 8 JPMNWPVKVGHTSV-UHFFFAOYSA-N	6
