bms	order	scaffold_id	scaffold_key
C1CCC(OC2CCC(OC3CCC4C(CCC5C4CCC4C6C[C@@]7(CCCOC7)OC6CC45)C3)OC2)OC1	495	CHEMBL1908375	39 2 4 8 1 6 0 0 6 0 0 6 0 6 0 0 6 0 0 0 0 2 2 0 0 0 7 6 6 17 0 17 WGNJIXLRYPGLLW-VHZWYULPSA-N
O=C1CC2C3C[C@@]4(CCCCO4)OC3CC2C2CCC3CC(OC4CCC(OC5CCCCO5)CO4)CCC3C12	496	CHEMBL505268	39 2 4 8 1 6 0 0 6 0 0 6 0 7 0 0 7 0 0 0 0 3 1 0 0 0 7 6 6 17 1 17 NXSKYRGDRBFWAM-SCWRCANTSA-N
O=C1CCC(OC2CCC(OC3CCC(OC4CCCc5cc6c(cc54)C(=O)c4ccccc4C6=O)OC3)OC2)OC1	497	CHEMBL502620	39 3 6 7 0 6 3 1 6 0 0 6 0 9 0 0 9 0 0 0 0 3 2 0 0 0 4 5 1 14 3 14 OCUASKIGRZEJHS-UHFFFAOYSA-N
O=C1CC(=O)OCC2OC(=O)N(CCCCn3cnc(-c4cccnc4)c3)C2CC(=O)CCCC(OC2CCCCO2)C1	498	CHEMBL1136	39 5 7 5 0 14 2 0 12 0 0 4 8 12 0 0 8 4 0 0 0 3 3 0 3 0 3 2 1 3 4 3 CIBHCJNAQWTECV-UHFFFAOYSA-N
O=C1CCCCC(OC2CCCCO2)C(=O)CC(=O)OCC2OC(=O)N(CCCCn3cc(-c4ccccc4)nn3)C2C1	499	CHEMBL1240704	39 5 7 5 0 14 2 0 12 0 0 4 8 12 0 0 8 4 0 2 1 2 3 0 3 0 3 2 1 3 4 3 YNWJCQASSGGTLH-UHFFFAOYSA-N
O=C(CCCc1ccccc1)OCC(=O)OC1CCC2C1CCC1c3ccc(OC(=O)c4ccccc4)cc3CCC12	500	CHEMBL2106381	39 10 12 6 0 6 3 1 3 0 0 3 0 6 0 0 6 0 0 0 0 0 1 0 3 0 6 1 5 10 3 10 AVNGAWSYPDXDMU-UHFFFAOYSA-N
O=C(CCCCCN1C(=O)C=CC1=O)N/N=C/C1Cc2cc3c(cc2C(OC2CCCCO2)C1)C(=O)c1ccccc1C3=O	501	CHEMBL2107827	39 10 12 6 0 6 4 1 7 0 0 2 5 10 0 0 7 3 0 1 0 1 0 0 4 2 4 5 1 12 5 12 RIHDGECMTSTBCI-JEPNHJGPSA-N
O=C(OCC1OC(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1	502	CHEMBL1697844	39 10 14 5 0 6 4 0 9 0 0 5 4 13 0 0 9 4 0 0 0 0 5 0 4 0 3 1 2 5 4 5 FYWFQZSCECBLHV-UHFFFAOYSA-N
O=C(NC(CCNS(=O)(=O)c1ccc2c(c1)OCO2)Cc1ccc(OCc2cscn2)cc1)OC1COC2OCCC12	503	CHEMBL206031	39 11 14 6 0 6 3 1 16 0 7 6 3 14 0 2 9 3 3 1 0 4 4 2 4 0 3 2 1 6 3 6 PZZCUKQOXLLZCO-UHFFFAOYSA-N
C1CCC(CC2CCC[C@]3(CCC(C4CCC(C5OC(C6CCCCO6)CC5OC5CCCCO5)O4)O3)O2)OC1	504	CHEMBL1909065	40 2 4 7 1 6 0 0 8 0 0 8 0 8 0 0 8 0 0 0 0 2 4 0 0 0 4 7 1 11 0 11 XEYWRAKCIOHPIN-YAUVKNJOSA-N
N=C1CCC2OC/C(=N/OCc3ccc(-n4cccn4)nc3)COC(CCOC(=O)CC(=O)CC2OC2CCCCO2)C1	505	CHEMBL263886	40 4 6 5 0 14 2 0 12 0 0 6 6 13 0 0 8 5 0 2 0 2 1 0 2 0 2 1 0 3 4 3 CGHIHCHSFJQVCO-LJOBUZHPSA-N
O=C1NCC(=O)N2CC(CC2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCCC2CC2O1	506	CHEMBL2063090	40 5 7 7 0 18 2 1 16 0 6 2 8 15 0 1 8 6 0 1 0 2 7 2 7 0 4 6 0 8 6 8 GNXHSCAFTMJPDB-UHFFFAOYSA-N
C=C1CC2CC[C@@]34CC5OC6C(OC7CCC(CC(=O)CC8CCOC8CC8OC(CCC8=C)CCC1O2)OC7C6O3)C5O4	507	CHEMBL1683544	41 0 0 10 1 22 0 0 8 0 0 8 0 9 0 0 9 0 0 0 0 1 6 0 0 0 7 9 5 22 3 22 PTKRPHMSJSTZES-QOBXOMRISA-N
O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12	508	CHEMBL1908330	41 2 3 8 0 6 1 3 14 0 0 0 14 8 0 0 2 6 0 0 0 5 2 0 0 2 6 3 2 12 2 12 XEJCOESPBMIVLY-UHFFFAOYSA-N
O=C(CCc1cccs1)OC1C=C2CC(C1)C(OC(=O)c1ccccc1)C1C(CCC3OCC31)C(=O)C2OC(=O)C1CCCC1	509	CHEMBL2107372	41 8 11 7 0 8 2 1 5 0 1 4 0 9 0 1 8 0 0 0 0 0 0 0 3 0 5 1 5 11 4 11 KBNHXEQSIYSNGL-UHFFFAOYSA-N
O=C1NC(=O)[C@]2(CC3C=CCN4CC[C@@]5(c6cc(C7CC8CCCN(CCc9c7[nH]c7ccccc97)C8)ccc6NC52)C34)O1	510	CHEMBL2105896	42 0 0 10 2 9 3 3 10 0 0 1 9 8 0 0 3 5 0 0 0 1 2 0 3 0 12 6 12 27 2 27 BIGBETFHWUBPGI-GNKRTNLGSA-N
C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2	511	CHEMBL1230813	42 0 0 22 0 30 0 0 12 0 0 12 0 12 0 0 12 0 0 0 0 6 6 0 0 0 0 6 0 12 0 12 BAPFJFNZGYXIBA-UHFFFAOYSA-N
C=C1CCC(=O)CC(Cc2ccccc2)C(=O)CC(Cc2c[nH]cn2)C(=C)CCCCCNC(=O)CC1CC(=O)CCc1ccccc1	512	CHEMBL359713	42 6 9 4 0 19 3 0 3 0 0 0 3 7 0 0 4 3 0 0 0 1 1 0 1 0 0 2 0 1 6 1 JJBCLBIFGSUGIR-UHFFFAOYSA-N
O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1	513	CHEMBL1697843	43 3 6 8 0 6 0 1 7 0 0 7 0 8 0 0 8 0 0 0 0 3 2 0 1 1 6 4 5 13 1 13 ZNLJTPJOBLQTIX-UHFFFAOYSA-N
O=C(NC1CCCNC(=O)C2CCCN2C(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C2CCCN2C(=O)CNC1=O)c1ccccc1	514	CHEMBL2103748	43 4 6 5 0 21 2 0 11 0 0 0 11 14 0 0 7 7 0 0 0 0 6 0 7 0 2 0 0 3 7 3 CHAOKWUIAUIADC-UHFFFAOYSA-N
O=C1COC(=O)CCCNC(=O)C(NC(=O)CNC(=O)C2CCCN2)COC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)C1	515	CHEMBL451930	43 6 8 4 0 23 1 0 11 0 0 2 9 18 0 0 11 7 0 0 0 0 7 0 8 0 1 1 0 1 9 1 BWVMBYQVWCMQAB-UHFFFAOYSA-N
O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1	516	CHEMBL428647	43 8 11 7 0 8 3 1 4 0 0 3 1 8 0 0 7 1 3 0 0 0 0 0 3 0 6 1 5 9 4 9 FDRWMUAHFGFDCL-UHFFFAOYSA-N
c1ccc(-c2cc(CCCCCCc3ccc(OC4CCCCO4)c(-c4ccccc4)c3)ccc2OC2CCCCO2)cc1	517	CHEMBL2146099	44 8 11 6 0 6 4 0 4 0 0 4 0 4 0 0 4 0 0 0 0 2 0 0 0 0 4 4 2 8 0 8 IVSQBSWDARYNDA-UHFFFAOYSA-N
O=C(NCNCCNCNC(=O)C1=CCC2CC3Cc4ccccc4C(=O)C3=CC2C1=O)C1=CCC2CC3Cc4ccccc4C(=O)C3=CC2C1=O	518	CHEMBL2103955	46 10 11 8 0 6 2 6 4 0 0 0 4 10 0 0 6 4 0 0 0 2 1 0 2 6 4 4 0 6 6 6 DMLOHZYTVAIGQR-UHFFFAOYSA-N
O=C(CCCNC(=O)C(COC1OCCCC1OC1CCCCO1)NC(=O)c1ccncn1)NCC(=O)NCCC1=NC(c2nccs2)CS1	519	CHEMBL2105777	46 18 21 5 0 6 2 1 14 0 2 4 8 18 0 2 8 8 3 0 0 4 10 0 5 0 2 1 0 3 4 3 CJLDZILRGDVQGD-UHFFFAOYSA-N
O=C1CCN2C(=O)C(Cc3ccccc3)NC(=O)C3CCCN3C(=O)CNC(=O)C(NC(=O)c3ccccn3)COC(=O)C(c3ccccc3)NC(=O)C2C1	520	CHEMBL3833352	47 3 5 6 0 19 3 0 12 0 0 1 11 16 0 0 9 7 0 0 0 0 8 0 7 0 3 1 0 4 8 4 RQWRVZVLXPFCMU-UHFFFAOYSA-N
O=C1COC2OC3COC(OC4CCC(OC5CCC(OC6CCCCO6)c6cc7c(cc65)C(=O)c5ccccc5C7=O)OC4)CC3OC2C1	521	CHEMBL2105865	47 3 6 9 0 6 3 1 9 0 0 9 0 12 0 0 12 0 0 0 0 4 5 0 0 0 7 8 2 22 3 22 CKBSTPNGVUQICT-UHFFFAOYSA-N
O=C(NC1C(OC(=O)c2cccnc2)OC(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1	522	CHEMBL2106431	47 11 16 6 0 6 5 0 11 0 0 5 6 16 0 0 10 6 0 0 0 1 6 0 5 0 4 1 3 8 5 8 ZLNMZWDQJJAEAM-UHFFFAOYSA-N
C1=Cc2nc1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)CC1	523	CHEMBL383675	48 0 0 9 0 16 8 2 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 12 4 12 11 0 11 UZDCLBVNBJOYBB-UHFFFAOYSA-N
O=C1CC2NC(=O)C(CC(=O)NC3CCCCO3)NC(=O)CNC(=O)C(CN1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c3ccccc13)NC2=O	524	CHEMBL1908318	48 5 8 6 0 14 3 0 10 0 0 1 9 18 0 0 9 9 0 0 0 1 7 0 8 0 2 2 1 6 8 6 WOLVOKWODIVPJR-UHFFFAOYSA-N
O=C(NCCNC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn(C3CCCO3)c2n1)NC1CCN(c2ccccn2)CC1	525	CHEMBL1096896	48 10 13 7 0 6 5 0 15 0 0 1 14 13 0 0 3 10 3 0 0 7 7 0 3 0 7 2 4 9 2 9 APBNTVDWMQKCEM-UHFFFAOYSA-N
C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2	526	CHEMBL415690	49 0 0 21 0 35 0 0 14 0 0 14 0 14 0 0 14 0 0 0 0 7 7 0 0 0 0 7 0 14 0 14 XUZHVRBFRYBGSF-UHFFFAOYSA-N
O=C1c2cc3ccc(OC4CC(OC5CCCCO5)CCO4)cc3cc2CCC1OC1CC(OC2CC(OC3CCCCO3)CCO2)CCO1	527	CHEMBL2303619	49 5 10 8 0 6 2 1 10 0 0 10 0 11 0 0 11 0 0 0 0 5 0 0 0 0 2 11 0 8 1 8 PHOMLCSOPYJGEZ-UHFFFAOYSA-N
O=C1c2cc3ccc(OC4CC(OC5CCCCO5)CCO4)cc3cc2CCC1OC1CC(OC2CCC(OC3CCCCO3)CO2)CCO1	528	CHEMBL1237054	49 5 10 8 0 6 2 1 10 0 0 10 0 11 0 0 11 0 0 0 0 5 1 0 0 0 2 10 0 10 1 10 BUDORCLGOBXTJG-UHFFFAOYSA-N
O=C1COC(=O)CNC(=O)C(Cc2ccc(N3CCOCC3)cc2)OC(=O)CNC(=O)COC(=O)CNC(=O)C(Cc2ccc(N3CCOCC3)cc2)OC(=O)CN1	529	CHEMBL2104404	50 2 4 5 0 24 2 0 16 0 0 6 10 20 0 0 14 6 0 0 0 0 12 0 8 0 2 2 0 4 8 4 BNLLUMSVVZQPAL-UHFFFAOYSA-N
O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CC4CCC23)CO1	530	CHEMBL506569	50 4 8 9 0 6 0 1 9 0 0 9 0 10 0 0 10 0 0 0 0 4 3 0 1 1 6 5 5 15 1 15 KIIMESZOVSJDJJ-UHFFFAOYSA-N
O=C(NCCc1c[nH]c2ccccc12)C1CC2C=CCN3CC[C@@]4(c5cc(C6CC7CCCN(CCc8c6[nH]c6ccccc86)C7)ccc5NC14)C23	531	CHEMBL2103948	51 4 5 11 1 9 5 3 10 0 0 0 10 7 0 0 1 6 0 0 0 0 0 0 1 0 14 6 13 28 1 28 SSLDMFVROTVMOM-VHQKZMETSA-N
O=C(CCCNC(=O)C(NC(=O)c1ccncn1)C(OC1OCCCC1OC1CCCCO1)c1c[nH]cn1)NCC(=O)NCCc1nc(-c2nccs2)cs1	532	CHEMBL3039590	51 18 22 6 0 6 4 0 16 0 2 4 10 20 0 2 8 10 5 0 0 6 12 0 4 0 4 3 1 7 4 7 MPUXCOYFEAIZHY-UHFFFAOYSA-N
c1cc2c(-c3ccc4[nH]c(C5CC6CCCCC6N5)nc4c3)cc1CCc1ccc(cc1-c1ccc3[nH]c(C4CC5CCCCC5N4)nc3c1)CC2	533	CHEMBL3544977	52 0 0 14 0 12 6 24 6 0 0 0 6 6 0 0 0 6 0 0 0 2 6 0 0 0 10 12 2 30 0 30 IIHCJXDVZQGYKZ-UHFFFAOYSA-N
O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)NCCCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccccc2Oc2ccccc21	534	CHEMBL2107751	52 13 14 9 1 6 3 3 5 0 0 2 3 8 0 1 4 3 0 0 0 1 0 0 4 0 12 2 11 18 3 18 WNTJRLMXXZNHIX-UHFFFAOYSA-N
O=C(Cc1ccccc1)OC1CCCOC1C(COC1CCC(OC2CCC(OC3CCCCO3)CO2)CO1)C(=O)NCC=CC=CCCC1CCCO1	535	CHEMBL2103928	52 17 22 6 0 6 1 0 10 0 0 9 1 12 0 0 11 1 3 0 0 3 3 0 2 1 2 2 1 5 2 5 RWMOOYIETSLVFB-UHFFFAOYSA-N
O=C(COc1ccccc1)OC1C(OC2c3cc4c(cc3C(c3ccccc3)C3C(=O)OCC23)OCO4)OC2COCOC2C1OC(=O)COc1ccccc1	536	CHEMBL2103895	53 9 12 9 0 6 4 2 11 0 0 11 0 14 0 0 14 0 0 0 0 3 9 0 3 0 12 4 11 21 3 21 XZVZXCWNKHYJIP-UHFFFAOYSA-N
O=C(NC1CCCNC(=O)C2CCCN2C(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1	537	CHEMBL1237070	54 4 6 7 0 21 4 0 13 0 0 1 12 16 0 0 8 8 0 1 0 0 6 0 7 0 4 1 0 8 7 8 MEQQAPPXJOQSDL-UHFFFAOYSA-N
O=C(NC1CCCNC(=O)C2CCCN2C(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1	538	CHEMBL264241	55 4 6 7 0 21 4 0 11 0 0 0 11 14 0 0 7 7 0 0 0 0 6 0 7 0 4 0 0 7 7 7 KWNSUXTZAXLTLS-UHFFFAOYSA-N
O=C(NC1COC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC1=O)c1ccccn1	539	CHEMBL1200649	57 5 8 9 0 19 3 0 16 0 1 1 14 18 0 1 9 8 0 0 0 0 9 0 7 0 4 3 0 10 8 10 AITOVZGNKBRIKF-UHFFFAOYSA-N
O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NC1COC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC1=O	540	CHEMBL387675	58 12 14 4 0 31 3 0 14 0 0 1 13 28 0 0 15 13 0 0 0 0 13 0 13 0 2 0 1 2 14 2 QKGMBUBSNMLALQ-UHFFFAOYSA-N
C=C1NC(=O)CNC(=O)c2csc(n2)-c2ccc(-c3nccs3)nc2-c2csc(n2)C2CSC(=O)c3cc4c(cccc4[nH]3)COC(=O)CCC(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2	541	CHEMBL2103750	60 0 0 10 0 26 8 14 18 0 6 1 11 24 0 6 7 11 0 0 0 5 20 0 7 0 8 7 3 18 7 18 OCVNXTWISRVDBP-UHFFFAOYSA-N
O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCNCCNCCNCC2)CSSCCN1	542	CHEMBL408350	62 9 13 6 0 20 4 0 16 0 2 0 14 21 0 2 7 12 3 1 0 0 13 0 7 0 2 3 1 5 7 5 YPQLXZFZIBCBBS-UHFFFAOYSA-N
O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(Cc2ccccc2)NCC2CC(OC3CCCCO3)CCO2)CSSCCN1	543	CHEMBL2104390	62 9 14 7 0 20 4 0 13 0 2 3 8 19 0 2 9 8 3 1 0 1 9 0 6 0 2 5 1 6 6 6 YPMGHRMLDBCTIF-UHFFFAOYSA-N
O=C1CCc2ccc(cc2)Oc2cc3cc(c2OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC2NC(=O)C(NC(=O)C3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O	544	CHEMBL262777	64 2 4 12 0 16 5 23 11 0 0 6 5 16 0 0 11 5 0 0 0 2 8 0 5 0 7 8 2 18 5 18 IDTGHDZOJFRYNS-UHFFFAOYSA-N
O=C(CCCNC(=O)C(NC(=O)c1ccncn1)C(OC1OCCCC1OC1CCCCO1)c1c[nH]cn1)NCC(=O)NCCc1nc(-c2nc(C(=O)NCCCNCc3ccccc3)cs2)cs1	545	CHEMBL2111003	64 25 30 7 0 6 5 0 18 0 2 4 12 23 0 2 9 12 5 0 0 6 13 0 5 0 4 4 1 9 5 9 UWQUOHKLNSHMDW-UHFFFAOYSA-N
O=C1CCC2C(C1)CC(=O)C1C2CC(=O)C2C(CCCC(=O)Oc3ccc(C4(c5ccc(OC(=O)CCCC6CCC7C6C(=O)CC6C8CCC(=O)CC8CC(=O)C67)cc5)C(=O)Nc5ccccc54)cc3)CCC21	546	CHEMBL2104235	65 10 12 12 0 6 3 1 3 0 0 2 1 12 0 0 11 1 0 0 0 0 0 0 3 0 16 0 14 21 9 21 CHTAJSSMCVCQJZ-UHFFFAOYSA-N
