knn_query_id	knn_target_id	knn_sim	knn_rank	knn_color	knn_fp_type	knn_fp_radius	fplength	ID_x	knn_query_structure	ID_y	knn_target_structure
DB00303	DB06211	0.47572815533980584	2	135	Morgan	3	2048	DB00303	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CN[C@@H](C3)C(=O)NC4=CC=CC(=C4)C(O)=O	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3
DB00558	DB06211	0.1574074074074074	4	309	Morgan	3	2048	DB00558	CC(=O)NC1C(C=C(O[C@H]1C(O)C(O)CO)C(O)=O)N=C(N)N	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3
DB00760	DB06211	0.5517241379310345	2	462	Morgan	3	2048	DB00760	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)SC3CNC(C3)C(=O)N(C)C	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3
DB01598	DB06211	0.2647058823529412	1	941	Morgan	3	2048	DB01598	CC(O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(O)=O)SCCN=CN	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3
DB00303	DB01598	0.21929824561403508	3	135	Morgan	3	2048	DB00303	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CN[C@@H](C3)C(=O)NC4=CC=CC(=C4)C(O)=O	DB01598	CC(O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(O)=O)SCCN=CN
DB00760	DB01598	0.24489795918367346	3	462	Morgan	3	2048	DB00760	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)SC3CNC(C3)C(=O)N(C)C	DB01598	CC(O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(O)=O)SCCN=CN
DB06211	DB01598	0.2647058823529412	3	1063	Morgan	3	2048	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3	DB01598	CC(O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(O)=O)SCCN=CN
DB00303	DB00567	0.1721311475409836	4	135	Morgan	3	2048	DB00303	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CN[C@@H](C3)C(=O)NC4=CC=CC(=C4)C(O)=O	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00689	DB00567	0.6341463414634146	1	410	Morgan	3	2048	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00760	DB00567	0.14545454545454545	5	462	Morgan	3	2048	DB00760	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)SC3CNC(C3)C(=O)N(C)C	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00833	DB00567	0.6986301369863014	1	515	Morgan	3	2048	DB00833	NC(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)C3=CC=CC=C3	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01140	DB00567	0.7746478873239436	1	742	Morgan	3	2048	DB01140	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=C(O)C=C3)C2=O)C(O)=O	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01150	DB00567	0.5172413793103449	2	749	Morgan	3	2048	DB01150	CC=CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(N)C3=CC=C(O)C=C3)C2=O)C(O)=O	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01333	DB00567	0.6125	1	867	Morgan	3	2048	DB01333	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB06211	DB00567	0.16666666666666666	4	1063	Morgan	3	2048	DB06211	CC(O)[C@@H]1[C@H]2C(C)C(=C(N2C1=O)C(O)=O)S[C@@H]3CNC(CN[S](N)(=O)=O)C3	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00304	DB00294	0.6309523809523809	1	136	Morgan	3	2048	DB00304	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB00367	DB00294	0.5595238095238095	4	180	Morgan	3	2048	DB00367	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB00717	DB00294	0.4222222222222222	4	431	Morgan	3	2048	DB00717	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB06713	DB00294	0.3917525773195876	5	1118	Morgan	3	2048	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB06730	DB00294	0.4	4	1124	Morgan	3	2048	DB06730	CC[C@]12CCC3C(CCC4=CC(=O)CCC34)C1C=C[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB09389	DB00294	0.5595238095238095	4	1379	Morgan	3	2048	DB09389	CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB11619	DB00294	0.29523809523809524	5	1439	Morgan	3	2048	DB11619	CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C	DB00294	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB00304	DB06713	0.35353535353535354	4	136	Morgan	3	2048	DB00304	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB00367	DB06713	0.7066666666666667	2	180	Morgan	3	2048	DB00367	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB00717	DB06713	0.42045454545454547	5	431	Morgan	3	2048	DB00717	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB00957	DB06713	0.627906976744186	1	610	Morgan	3	2048	DB00957	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(OC(C)=O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB01431	DB06713	0.2621359223300971	4	908	Morgan	3	2048	DB01431	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB06730	DB06713	0.3684210526315789	5	1124	Morgan	3	2048	DB06730	CC[C@]12CCC3C(CCC4=CC(=O)CCC34)C1C=C[C@@]2(O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB09389	DB06713	0.7066666666666667	2	1379	Morgan	3	2048	DB09389	CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C	DB06713	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C
DB00304	DB01431	0.3469387755102041	5	136	Morgan	3	2048	DB00304	CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB01431	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C
DB00823	DB01431	0.27358490566037735	5	507	Morgan	3	2048	DB00823	CC(=O)OC1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1	DB01431	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C
DB00305	DB01112	0.15079365079365079	2	137	Morgan	3	2048	DB00305	CO[C@@]12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3
DB00456	DB01112	0.4563106796116505	5	243	Morgan	3	2048	DB00456	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3
DB01139	DB01112	0.4090909090909091	5	741	Morgan	3	2048	DB01139	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CSC3=CC=NC=C3)C2=O)C(O)=O	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3
DB01331	DB01112	0.3448275862068966	3	865	Morgan	3	2048	DB01331	CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3
DB01414	DB01112	0.43434343434343436	5	896	Morgan	3	2048	DB01414	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CC#N)C2=O)C(O)=O	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3
DB00305	DB00689	0.14166666666666666	5	137	Morgan	3	2048	DB00305	CO[C@@]12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00456	DB00689	0.5777777777777777	3	243	Morgan	3	2048	DB00456	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00567	DB00689	0.6341463414634146	3	316	Morgan	3	2048	DB00567	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00833	DB00689	0.6144578313253012	2	515	Morgan	3	2048	DB00833	NC(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)C3=CC=CC=C3	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01112	DB00689	0.44761904761904764	4	719	Morgan	3	2048	DB01112	CO\N=C(/C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)C3=CC=CO3	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01139	DB00689	0.53125	3	741	Morgan	3	2048	DB01139	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CSC3=CC=NC=C3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01140	DB00689	0.5111111111111111	5	742	Morgan	3	2048	DB01140	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=C(O)C=C3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01150	DB00689	0.4791666666666667	4	749	Morgan	3	2048	DB01150	CC=CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(N)C3=CC=C(O)C=C3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01328	DB00689	0.41739130434782606	5	862	Morgan	3	2048	DB01328	OC(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=N[N]3C[S](O)(=O)=O)C4=CC=CC=C4	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01331	DB00689	0.27586206896551724	5	865	Morgan	3	2048	DB01331	CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01333	DB00689	0.39	5	867	Morgan	3	2048	DB01333	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB01414	DB00689	0.5764705882352941	3	896	Morgan	3	2048	DB01414	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)CC#N)C2=O)C(O)=O	DB00689	CC(=O)OCC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
DB00306	DB01154	0.46938775510204084	4	138	Morgan	3	2048	DB00306	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB00312	DB01154	0.40816326530612246	5	143	Morgan	3	2048	DB00312	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB00418	DB01154	0.7045454545454546	1	216	Morgan	3	2048	DB00418	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB00474	DB01154	0.30303030303030304	4	256	Morgan	3	2048	DB00474	CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB00599	DB01154	0.6136363636363636	2	341	Morgan	3	2048	DB00599	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB01352	DB01154	0.3877551020408163	5	872	Morgan	3	2048	DB01352	CC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
DB00306	DB00241	0.425531914893617	5	138	Morgan	3	2048	DB00306	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB00241	CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
DB01351	DB00241	0.391304347826087	2	871	Morgan	3	2048	DB01351	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	DB00241	CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
DB01352	DB00241	0.46511627906976744	3	872	Morgan	3	2048	DB01352	CC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB00241	CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
DB01353	DB00241	0.3191489361702128	4	873	Morgan	3	2048	DB01353	CCCCC1(CC)C(=O)NC(=O)NC1=O	DB00241	CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
DB00307	DB03793	0.20754716981132076	2	139	Morgan	3	2048	DB00307	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(O)=O)C(C)(C)CCC2(C)C	DB03793	OC(=O)C1=CC=CC=C1
DB00465	DB03793	0.2653061224489796	2	249	Morgan	3	2048	DB00465	OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3	DB03793	OC(=O)C1=CC=CC=C1
DB00627	DB03793	0.41379310344827586	3	365	Morgan	3	2048	DB00627	OC(=O)C1=CC=CN=C1	DB03793	OC(=O)C1=CC=CC=C1
DB00676	DB03793	0.35135135135135137	2	401	Morgan	3	2048	DB00676	O=C(OCC1=CC=CC=C1)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB00937	DB03793	0.35135135135135137	1	595	Morgan	3	2048	DB00937	CCN(CC)C(C)C(=O)C1=CC=CC=C1	DB03793	OC(=O)C1=CC=CC=C1
DB01032	DB03793	0.2619047619047619	1	661	Morgan	3	2048	DB01032	CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O	DB03793	OC(=O)C1=CC=CC=C1
DB01294	DB03793	0.19047619047619047	3	849	Morgan	3	2048	DB01294	O[Bi]1OC(=O)C2=C(O1)C=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB01428	DB03793	0.3023255813953488	3	905	Morgan	3	2048	DB01428	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	DB03793	OC(=O)C1=CC=CC=C1
DB01600	DB03793	0.28888888888888886	5	943	Morgan	3	2048	DB01600	CC(C(O)=O)C1=CC=C(S1)C(=O)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB01609	DB03793	0.23214285714285715	2	952	Morgan	3	2048	DB01609	OC(=O)C1=CC=C(C=C1)[N]2N=C(N=C2C3=CC=CC=C3O)C4=CC=CC=C4O	DB03793	OC(=O)C1=CC=CC=C1
DB01878	DB03793	0.5652173913043478	1	972	Morgan	3	2048	DB01878	O=C(C1=CC=CC=C1)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB02546	DB03793	0.2222222222222222	5	976	Morgan	3	2048	DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	DB03793	OC(=O)C1=CC=CC=C1
DB03255	DB03793	0.36363636363636365	4	982	Morgan	3	2048	DB03255	OC1=CC=CC=C1	DB03793	OC(=O)C1=CC=CC=C1
DB04942	DB03793	0.19642857142857142	3	1024	Morgan	3	2048	DB04942	CC1(C)CCC(C)(C)C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(O)=O	DB03793	OC(=O)C1=CC=CC=C1
DB05016	DB03793	0.22413793103448276	2	1030	Morgan	3	2048	DB05016	OC(=O)C1=CC=CC(=C1)C2=NOC(=N2)C3=C(F)C=CC=C3	DB03793	OC(=O)C1=CC=CC=C1
DB06802	DB03793	0.2765957446808511	4	1148	Morgan	3	2048	DB06802	NC(=O)CC1=CC=CC(=C1N)C(=O)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB08981	DB03793	0.2682926829268293	4	1239	Morgan	3	2048	DB08981	OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB09096	DB03793	0.48148148148148145	1	1300	Morgan	3	2048	DB09096	O=C(OOC(=O)C1=CC=CC=C1)C2=CC=CC=C2	DB03793	OC(=O)C1=CC=CC=C1
DB09269	DB03793	0.3448275862068966	5	1347	Morgan	3	2048	DB09269	OC(=O)CC1=CC=CC=C1	DB03793	OC(=O)C1=CC=CC=C1
DB11255	DB03793	0.225	5	1412	Morgan	3	2048	DB11255	O=C(O[Cr](OC(=O)C1=CC=CC=N1)OC(=O)C2=CC=CC=N2)C3=CC=CC=N3	DB03793	OC(=O)C1=CC=CC=C1
DB11644	DB03793	0.18181818181818182	2	1440	Morgan	3	2048	DB11644	OC(=O)C1=CC2=C(C=C1)N=C(O2)C3=CC(=CC(=C3)Cl)Cl	DB03793	OC(=O)C1=CC=CC=C1
DB11994	DB03793	0.1864406779661017	4	1449	Morgan	3	2048	DB11994	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(OC(C)=O)C=C(C=C3C2=O)C(O)=O	DB03793	OC(=O)C1=CC=CC=C1
DB00307	DB01032	0.2028985507246377	3	139	Morgan	3	2048	DB00307	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(O)=O)C(C)(C)CCC2(C)C	DB01032	CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O
DB00887	DB01032	0.23076923076923078	4	556	Morgan	3	2048	DB00887	CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)[S](N)(=O)=O	DB01032	CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O
DB04942	DB01032	0.19444444444444445	4	1024	Morgan	3	2048	DB04942	CC1(C)CCC(C)(C)C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(O)=O	DB01032	CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O
DB00307	DB00799	0.19387755102040816	4	139	Morgan	3	2048	DB00307	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(O)=O)C(C)(C)CCC2(C)C	DB00799	CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(SCCC3(C)C)C=C2
DB00308	DB00204	0.24705882352941178	2	140	Morgan	3	2048	DB00308	CCCCCCCN(CC)CCCC(O)C1=CC=C(N[S](C)(=O)=O)C=C1	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
DB00489	DB00204	0.2638888888888889	5	268	Morgan	3	2048	DB00489	CC(C)NCC(O)C1=CC=C(N[S](C)(=O)=O)C=C1	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
DB00662	DB00204	0.25287356321839083	4	390	Morgan	3	2048	DB00662	COC1=CC(=CC(=C1OC)OC)C(=O)NCC2=CC=C(OCCN(C)C)C=C2	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
DB04855	DB00204	0.25471698113207547	2	1007	Morgan	3	2048	DB04855	CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(CCCC)OC3=C2C=C(N[S](C)(=O)=O)C=C3	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
DB09148	DB00204	0.2073170731707317	4	1316	Morgan	3	2048	DB09148	CNC1=CC=C(C=C1)\C=C\C2=CC=C(OCCOCCOCCF)C=C2	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2
DB00308	DB01611	0.21	5	140	Morgan	3	2048	DB00308	CCCCCCCN(CC)CCCC(O)C1=CC=C(N[S](C)(=O)=O)C=C1	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB00608	DB01611	0.8260869565217391	1	349	Morgan	3	2048	DB00608	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB00613	DB01611	0.40860215053763443	2	354	Morgan	3	2048	DB00613	CCN(CC)CC1=CC(=CC=C1O)NC2=C3C=CC(=CC3=NC=C2)Cl	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB01087	DB01611	0.21782178217821782	2	701	Morgan	3	2048	DB01087	COC1=CC2=CC=CN=C2C(=C1)NC(C)CCCN	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB01103	DB01611	0.36633663366336633	2	711	Morgan	3	2048	DB01103	CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC3=C1C=CC(=C3)Cl	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB01218	DB01611	0.19642857142857142	2	802	Morgan	3	2048	DB01218	CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C3C=C(Cl)C=C(Cl)C3=C1)C(F)(F)F	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB06708	DB01611	0.17094017094017094	2	1115	Morgan	3	2048	DB06708	CCCCN(CCCC)CC(O)C1=C2C3=C(C=C(Cl)C=C3)\C(=C\C4=CC=C(Cl)C=C4)C2=CC(=C1)Cl	DB01611	CCN(CCO)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
DB00309	DB00570	0.8175675675675675	1	141	Morgan	3	2048	DB00309	CC[C@]1(O)C[C@H]2CN(CCC3=C([NH]C4=C3C=CC=C4)[C@@](C2)(C(=O)OC)C5=CC6=C(C=C5OC)N(C)[C@H]7[C@](O)(C(O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1	DB00570	CC[C@]1(O)C[C@@H]2CN(CCC3=C([NH]C4=CC=CC=C34)[C@@](C2)(C(=O)OC)C5=C(OC)C=C6N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]7([C@H]89)C6=C5)C(=O)OC)C1
