ID_x	Structure_x	bms_x	sk_struct_x	idx_x	closest_order_x	bucket_id_x	embedded_hs_coordinates_x	Dim_1_x	Dim_2_x	is_valid_x	key	ID_y	Structure_y	bms_y	sk_struct_y	idx_y	closest_order_y	bucket_id_y	embedded_hs_coordinates_y	Dim_1_y	Dim_2_y	is_valid_y	not_nn_mol_query	not_nn_mol_target	not_nn_fp_query	not_nn_fp_target	sim
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB11184	OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(=C(CN(CC(O)=O)CC(O)=O)C=C3C24OC(=O)C5=CC=CC=C45)O)C=C1O	O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21	22 0 0 5 1 6 3 3 2 0 0 2 0 3 0 0 3 0 0 0 0 0 0 0 1 0 6 1 6 9 1 9	1404	27908	32890	137;132	137	132	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e170>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81990>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88300>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bb20>	0.07981220657276995
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5	c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1	29 3 6 5 0 6 3 1 4 0 0 1 3 2 0 0 1 1 3 0 0 0 0 0 0 0 4 2 3 5 0 5	273	48173	56772	175;86	175	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e1c0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e819e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88350>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bb70>	0.1111111111111111
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB08877	N#CCC(C1CCCC1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4	c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1	20 1 2 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 3 2 2 3 0 3	1195	20822	24539	56;196	56	196	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e210>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81a30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e883a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bbc0>	0.08256880733944955
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB00947	C[C@]12CC[C@H]3C(C(CCCCCCCCC[S](=O)CCCC(F)(F)C(F)(F)F)CC4=C3C=CC(=C4)O)[C@@H]1CCC2O	c1ccc2c(c1)CCC1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	600	10812	12743	43;113	43	113	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e260>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81a80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e883f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bc10>	0.08403361344537816
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB08943	ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=C(Cl)C=CC=C3Cl)Cl	c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1	21 4 6 3 0 6 3 0 5 0 0 1 4 3 0 0 1 2 3 0 0 1 2 0 0 0 1 1 0 2 0 2	1222	26682	31445	72;134	72	134	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e2b0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81ad0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88440>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bc60>	0.06103286384976526
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB01599	CC(C)(C)C1=C(O)C(=CC(=C1)SC(C)(C)SC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C	c1ccc(SCSc2ccccc2)cc1	15 3 4 2 0 6 2 0 2 0 2 0 0 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0	942	7152	8429	64;74	64	74	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e300>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81b20>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88490>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bcb0>	0.03763440860215054
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	976	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e350>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81b70>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e884e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bd00>	0.08465608465608465
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB01138	O=C1C(CC[S](=O)C2=CC=CC=C2)C(=O)N(N1C3=CC=CC=C3)C4=CC=CC=C4	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	26 3 4 4 0 6 3 0 9 0 3 0 6 6 0 1 3 2 0 1 0 0 0 1 2 0 3 0 2 5 3 5	740	42008	49506	227;122	227	122	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e3a0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81bc0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88530>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bd50>	0.06030150753768844
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB00237	CCC(C)C1(CC)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	79	165	195	14;6	14	6	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e3f0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81c10>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88580>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bda0>	0.05405405405405406
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB01325	CCC1NC(=O)C2=C(N1)C=C(Cl)C(=C2)[S](N)(=O)=O	O=C1NCNc2ccccc21	10 0 0 2 0 6 1 1 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0	859	952	1123	13;37	13	37	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e440>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81c60>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e885d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bdf0>	0.049019607843137254
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB01124	CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	729	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e490>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81cb0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88620>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8be40>	0.08900523560209424
DB00006	CCC(C)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(CCCNC(N)=N)NC(=O)C3CCCN3C(=O)C(N)CC4=CC=CC=C4)C(=O)N5CCCC5C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(O)=O	O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCCc1ccccc1	85 52 57 6 0 6 3 0 24 0 0 0 24 36 0 0 18 18 3 0 0 0 17 0 18 0 3 1 0 0 18 0	1	55534	65446	252;15	252	15	True	1	DB00177	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=N[NH]N=N3)C(C(C)C)C(O)=O	c1ccc(-c2ccccc2-c2nn[nH]n2)cc1	17 0 0 3 0 6 3 0 4 0 0 0 4 4 0 0 0 4 0 3 2 1 0 0 0 0 3 0 2 1 0 1	32	10463	12331	56;120	56	120	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e4e0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81d00>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88670>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8be90>	0.10091743119266056
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB11994	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(OC(C)=O)C=C(C=C3C2=O)C(O)=O	O=C1c2ccccc2C(=O)c2ccccc21	14 0 0 3 0 6 3 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 4 2 4	1449	4409	5197	97;11	97	11	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e530>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81d50>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e886c0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bee0>	0.0660377358490566
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00593	CCC1(C)CC(=O)NC1=O	O=C1CCC(=O)N1	5 0 0 1 0 5 0 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 0	336	29	35	5;5	5	5	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e580>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81da0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88710>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bf30>	0.07792207792207792
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00613	CCN(CC)CC1=CC(=CC=C1O)NC2=C3C=CC(=CC3=NC=C2)Cl	c1ccc(Nc2ccnc3ccccc23)cc1	17 1 2 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1 1 0 1	354	11476	13525	56;86	56	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e5d0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81df0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88760>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8bf80>	0.06837606837606838
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00172	OC(=O)C1CCCN1	C1CCNC1	5 0 0 1 0 5 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	28	22	27	7;3	7	3	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e620>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81e40>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e887b0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a030>	0.05194805194805195
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00704	OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(=C2[C@@]34CCN5CC6CC6)C=C1	O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	22 1 2 6 1 6 1 2 4 0 0 1 3 3 0 0 2 1 0 0 0 0 0 0 0 0 7 3 8 14 1 14	422	28679	33798	160;131	160	131	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e670>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81e90>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88800>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a080>	0.16666666666666666
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2	c1ccc(CCNCCOc2ccccc2)cc1	18 6 7 2 0 6 2 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0	53	16117	18994	55;178	55	178	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e6c0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81ee0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88850>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a0d0>	0.05714285714285714
