Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CC(O)C(N)C(O)=O	DB00156	DrugBank Approved 5.0.9	4	0	6.074	0.7036	4.267	0.621	-3.039	0.4351	-3.206	0.5843	3.833	0.6013	2.218	0.5768	-0.9238	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.83;yes = 0.17;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 1;high = 0;	119.1	0	3	0	4	0	83.55	0	0.2857	0	2	0
NC1=N[C](=O)C2=C([NH]1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O	DB00158	DrugBank Approved 5.0.9	4	0	0.56	1.033	4.028	0.621	-0.01097	0.4351	-2.349	inf	5.075	0.6013	2.44	0.9225	-1.844	inf	-	- = 0.92;+ = 0.08;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.23;yes = 0.77;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	441.4	0	6	0	13	0	213.3	0	0.2941	0	10	0
CC/C=C\C\C=C/C/C=C\C\C=C/C/C=C\CCCC(O)=O	DB00159	DrugBank Approved 5.0.9	4	0	2.045	1.033	1.435	0.621	4.436	0.4351	2.01	inf	4.646	inf	5.681	1.614	0.1487	inf	+	- = 0.17;+ = 0.83;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.55;yes = 0.45;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.49;high = 0.51;	302.5	0	1	0	2	0	37.3	0	0.619	0	13	0
CC(N)C(O)=O	DB00160	DrugBank Approved 5.0.9	4	0	6.26	0.7036	4.089	0.621	-2.847	0.4351	-2.858	0.5843	3.964	0.6013	2.454	0.5432	-0.8719	0.3585	-	- = 0.54;+ = 0.46;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.93;yes = 0.07;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 1;high = 0;	89.09	0	2	0	3	0	63.32	0	0.2	0	1	0
CC(C)C(N)C(O)=O	DB00161	DrugBank Approved 5.0.9	4	0	5.8	0.7036	4.029	0.621	-2.26	0.4351	-2.005	0.5843	4.013	0.6013	2.651	0.5456	-0.6479	0.3585	-	- = 0.54;+ = 0.46;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.9;yes = 0.1;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.91;high = 0.09;	117.1	0	2	0	3	0	63.32	0	0.2857	0	2	0
CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	DB00162	DrugBank Approved 5.0.9	4	0	2.195	1.033	2.195	1.033	4.751	0.4351	4.751	0.4351	4.906	inf	5.745	0.9766	0.01993	inf	+	- = 0.19;+ = 0.81;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.48;high = 0.52;	286.5	0	1	0	1	0	20.23	0	0.2381	0	5	0
CC(C)CCCC(C)CCCC(C)CCC[C@]1(C)CCC2=C(O1)C(=C(C)C(=C2C)O)C	DB00163	DrugBank Approved 5.0.9	4	0	-0.4552	1.033	-0.4552	1.033	8.636	0.4351	8.636	0.4351	5.204	inf	6.393	0.9045	0.4829	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.39;yes = 0.61;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.25;high = 0.75;	430.7	0	1	0	2	0	29.46	0	0.375	0	12	0
CC1=NC=C(CO)C(=C1O)CO	DB00165	DrugBank Approved 5.0.9	4	0	5.529	0.7036	5.529	0.7036	-0.4693	0.4351	-0.4693	0.4351	3.907	0.6013	3.72	0.5589	-1.035	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	169.2	0	3	0	4	0	73.58	0	0.1667	0	2	0
OC(=O)CCCCC1CCSS1	DB00166	DrugBank Approved 5.0.9	4	0	3.834	0.7036	3.266	0.621	2.284	0.4351	-0.6117	0.6135	3.869	0.6013	3.804	0.7138	-0.9413	0.3585	+	- = 0.19;+ = 0.81;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.83;yes = 0.17;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.83;high = 0.17;	206.3	0	1	0	2	0	37.3	0	0.4167	0	5	0
CCC(C)C(N)C(O)=O	DB00167	DrugBank Approved 5.0.9	4	0	5.5	0.7036	3.961	0.621	-1.52	0.4351	-1.667	0.5843	4.15	0.6013	2.817	0.541	-0.5761	0.3585	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.89;high = 0.11;	131.2	0	2	0	3	0	63.32	0	0.375	0	3	0
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(O)=O	DB00168	DrugBank Approved 5.0.9	4	0	3.967	0.7036	4.442	0.621	-2.263	0.4351	-2.266	0.5843	3.905	0.6013	2.276	0.6248	-1.34	inf	-	- = 0.96;+ = 0.04;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.91;high = 0.09;	294.3	0	3	0	7	0	118.7	0	0.4286	0	9	0
CC(C)CCCC(C)[C@H]1CC[C@H]2C(CCC[C@]12C)=CC=C3CC(O)CCC3=C	DB00169	DrugBank Approved 5.0.9	4	0	0.49	1.033	0.49	1.033	7.216	0.4351	7.216	0.4351	4.87	inf	6.185	0.7568	0.2207	inf	+	- = 0.2;+ = 0.8;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.51;high = 0.49;	384.6	0	1	0	1	0	20.23	0	0.2	0	6	0
CC1=CC(=O)C2=C(C=CC=C2)C1=O	DB00170	DrugBank Approved 5.0.9	4	0	2.97	0.7036	2.97	0.7036	2.521	0.4351	2.521	0.4351	4.492	0.6013	4.184	0.5234	0.6368	0.3585	+	- = 0.11;+ = 0.89;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.87;yes = 0.13;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.72;high = 0.28;	172.2	0	0	0	2	0	34.14	0	0	0	0	0
OC(=O)C1CCCN1	DB00172	DrugBank Approved 5.0.9	4	0	6.15	1.033	4.291	0.621	-2.5	0.4351	-3.171	0.5843	3.923	0.6013	2.793	0.5286	-0.8761	0.3585	+	- = 0.37;+ = 0.63;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.86;yes = 0.14;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.98;high = 0.02;	115.1	0	2	0	3	0	49.33	0	0.125	0	1	0
NC1=NC=NC2=C1[NH]C=N2	DB00173	DrugBank Approved 5.0.9	4	0	3.57	0.7036	2.789	0.621	-0.07246	0.4351	-0.797	0.5843	3.705	0.6013	3.869	0.5423	-1.109	0.3585	-	- = 0.72;+ = 0.28;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.4999;yes = 0.5001;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	135.1	0	2	0	5	0	80.48	0	0	0	0	0
NC(CC(N)=O)C(O)=O	DB00174	DrugBank Approved 5.0.9	4	0	5.708	0.7036	4.303	0.621	-3.41	0.4351	-3.579	0.5843	3.595	0.6013	1.735	0.7133	-0.987	inf	-	- = 0.9;+ = 0.1;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	132.1	0	3	0	5	0	106.4	0	0.375	0	3	0
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)[C@@H]12	DB00175	DrugBank Approved 5.0.9	4	0	2.616	1.033	3.941	0.621	2.18	0.4351	-0.3683	inf	4.451	0.6013	3.976	0.6577	-1.146	inf	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.34;yes = 0.66;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.92;high = 0.08;	424.5	0	4	0	7	0	124.3	0	0.3548	0	11	0
COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F	DB00176	DrugBank Approved 5.0.9	4	0	2.804	1.033	2.48	0.621	2.711	0.4351	0.9612	inf	4.695	0.6013	4.962	0.5456	-0.0362	0.3585	+	- = 0.32;+ = 0.68;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.96;high = 0.04;	318.3	0	1	0	4	0	56.84	0	0.4545	0	10	0
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=N[NH]N=N3)C(C(C)C)C(O)=O	DB00177	DrugBank Approved 5.0.9	4	0	2.109	1.033	3.295	inf	3.361	0.4351	-0.517	inf	5.082	0.6013	4.113	0.935	-1.761	0.3585	-	- = 0.96;+ = 0.04;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.25;yes = 0.75;	high	low = 0.125;medium = 0.125;high = 0.5;very high = 0.25;	high	low = 0.12;high = 0.88;	435.5	0	2	0	8	0	112.1	0	0.3235	0	11	0
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2[C@H]3CCC[C@H]3CC2C(O)=O	DB00178	DrugBank Approved 5.0.9	4	0	2.649	1.033	3.687	0.621	0.7465	0.4351	-1.091	inf	4.287	0.6013	3.702	0.6517	-1.761	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.46;yes = 0.54;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.86;high = 0.14;	416.5	0	2	0	7	0	95.94	0	0.3438	0	11	0
CC(CC1=CC(=C(O)C=C1)O)C(C)CC2=CC(=C(O)C=C2)O	DB00179	DrugBank Approved 5.0.9	4	0	2.805	1.033	2.805	1.033	2.948	0.4351	2.948	0.4351	5.25	0.6013	5.131	0.5929	-0.2577	inf	-	- = 0.65;+ = 0.35;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.57;yes = 0.43;	medium	low = 0.0588235;medium = 0.647059;high = 0.235294;very high = 0.0588235;	high	low = 0.43;high = 0.57;	302.4	0	4	0	4	0	80.92	0	0.2174	0	5	0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC(F)C5=CC(=O)C=C[C@]5(C)[C@H]4C(O)C[C@]3(C)[C@@]2(O1)C(=O)CO	DB00180	DrugBank Approved 5.0.9	4	0	1.565	0.7036	1.565	0.7036	2.702	0.6296	2.702	0.6296	4.878	inf	4.314	0.6996	-0.8232	0.3585	-	- = 0.83;+ = 0.17;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.59;yes = 0.41;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.92;high = 0.08;	434.5	0	2	0	6	0	93.06	0	0.05714	0	2	0
NCC(CC(O)=O)C1=CC=C(Cl)C=C1	DB00181	DrugBank Approved 5.0.9	4	0	4.6	0.7036	3.621	0.621	-0.9598	0.4351	-0.9028	0.5843	4.413	0.6013	3.228	0.5092	-1.163	0.3585	+	- = 0.41;+ = 0.59;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.92;yes = 0.08;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.96;high = 0.04;	213.7	0	2	0	3	0	63.32	0	0.2857	0	4	0
CC(N)CC1=CC=CC=C1	DB00182	DrugBank Approved 5.0.9	4	0	5.186	0.7036	2.607	0.621	1.76	0.4351	-0.4031	0.5843	4.006	0.6013	4.2	0.3798	-0.007365	0.3585	+	- = 0.15;+ = 0.85;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.91;yes = 0.09;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.94;high = 0.06;	135.2	0	1	0	1	0	26.02	0	0.2	0	2	0
CSCCC(NC(=O)C(CC1=C[NH]C2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(N)=O	DB00183	DrugBank Approved 5.0.9	4	0	1.821	1.033	3.664	0.621	1.534	0.4351	1.928	inf	4.974	inf	0.9744	1.531	-1.449	inf	-	- = 0.83;+ = 0.17;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.6;high = 0.4;	767.9	0	8	0	16	0	250.9	0	0.4821	0	27	0
CN1CCCC1C2=CC=CN=C2	DB00184	DrugBank Approved 5.0.9	4	0	5.297	0.7036	2.009	0.621	1.288	0.4351	0.45	0.5843	4.154	0.6013	4.852	0.3592	0.3113	0.3585	+	- = 0.06;+ = 0.94;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	162.2	0	0	0	2	0	16.13	0	0.07692	0	1	0
CC1O[C@@]2(CS1)CN3CCC2CC3	DB00185	DrugBank Approved 5.0.9	4	0	4.415	0.7036	2.231	0.621	1.699	0.4351	0.5744	0.5843	4.298	0.6013	4.965	0.5558	0.6447	0.3585	+	- = 0.25;+ = 0.75;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.65;yes = 0.35;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.96;high = 0.04;	199.3	0	0	0	2	0	12.47	0	0	0	0	0
OC1N=C(C2=C(Cl)C=CC=C2)C3=C(NC1=O)C=CC(=C3)Cl	DB00186	DrugBank Approved 5.0.9	4	0	2.586	0.7036	2.586	0.7036	2.591	0.4351	2.591	0.4351	5.338	0.6013	4.455	0.5812	0.4677	0.3585	+	- = 0.16;+ = 0.84;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.72;yes = 0.28;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.77;high = 0.23;	321.2	0	2	0	4	0	61.69	0	0.04348	0	1	0
COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1	DB00187	DrugBank Approved 5.0.9	4	0	3.754	0.7036	2.584	0.621	1.743	0.4351	0.0599	0.5843	4.422	0.6013	4.714	0.3801	0.403	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.86;high = 0.14;	295.4	0	2	0	5	0	67.79	0	0.4762	0	10	0
CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)B(O)O	DB00188	DrugBank Approved 5.0.9	4	0	2.172	0.7036	2.172	0.7036	1.737	0.4351	1.737	0.4351	4.555	0.6013	3.798	0.5988	-0.7009	inf	-	- = 0.95;+ = 0.05;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.24;yes = 0.76;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.55;high = 0.45;	384.2	0	4	0	8	0	124.4	0	0.3793	0	11	0
CCC(O)(C=CCl)C#C	DB00189	DrugBank Approved 5.0.9	4	0	5.513	0.7036	5.513	0.7036	1.749	0.4351	1.749	0.4351	4.469	0.6013	4.475	0.427	0.05993	0.3585	+	- = 0.06;+ = 0.94;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.94;yes = 0.06;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	144.6	0	1	0	1	0	20.23	0	0.375	0	3	0
C[C@@](CC1=CC(=C(O)C=C1)O)(NN)C(O)=O	DB00190	DrugBank Approved 5.0.9	4	0	4.058	1.033	4.193	0.621	0.3306	0.4351	-2.619	inf	3.905	0.6013	2.89	0.5663	-0.9531	inf	-	- = 0.98;+ = 0.02;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.95;high = 0.05;	226.2	0	5	0	6	0	115.8	0	0.25	0	4	0
CC(C)(N)CC1=CC=CC=C1	DB00191	DrugBank Approved 5.0.9	4	0	5.11	0.7036	2.561	0.621	2.044	0.4351	-0.007805	0.5843	4.038	0.6013	4.328	0.3937	0.04614	0.3585	+	- = 0.14;+ = 0.86;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.89;yes = 0.11;	high	low = 0.0769231;medium = 0.230769;high = 0.538462;very high = 0.153846;	low	low = 0.89;high = 0.11;	149.2	0	1	0	1	0	26.02	0	0.1818	0	2	0
CC(C)NCCCC1(C(N)=O)C2=C(C=CC=C2)C3=C1C=CC=C3	DB00192	DrugBank Approved 5.0.9	4	0	2.617	0.7036	0.8311	0.621	3.372	0.4351	1.177	0.6135	5.03	0.6013	4.342	0.55	-0.2723	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.44;yes = 0.56;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.6;high = 0.4;	308.4	0	2	0	3	0	55.12	0	0.24	0	6	0
COC1=CC=CC(=C1)[C@@]2(O)CCCCC2CN(C)C	DB00193	DrugBank Approved 5.0.9	4	0	4.234	1.033	2.254	0.621	2.63	0.4351	0.7719	0.5843	4.525	0.6013	5.091	0.3414	0.06704	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.77;yes = 0.23;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.89;high = 0.11;	263.4	0	1	0	3	0	32.7	0	0.2	0	4	0
NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O	DB00194	DrugBank Approved 5.0.9	4	0	4.587	0.7036	2.612	inf	-1.05	0.4351	-1.552	inf	4.334	0.6013	4.081	0.7675	-1.383	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.2;+ = 0.8;	no	no = 0.56;yes = 0.44;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.95;high = 0.05;	267.2	0	4	0	9	0	139.5	0	0.09524	0	2	0
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	DB00195	DrugBank Approved 5.0.9	4	0	3.355	0.7036	1.774	0.621	2.81	0.4351	1.002	0.5843	4.465	0.6013	5.288	0.3489	0.39	0.3585	-	- = 0.5001;+ = 0.4999;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.75;high = 0.25;	307.4	0	2	0	4	0	50.72	0	0.4783	0	11	0
OC(C[N]1C=NC=N1)(C[N]2C=NC=N2)C3=C(F)C=C(F)C=C3	DB00196	DrugBank Approved 5.0.9	4	0	2.641	1.033	2.641	1.033	1.114	0.4351	1.114	0.4351	4.952	0.6013	5.333	0.9054	-0.5946	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.84;high = 0.16;	306.3	0	1	0	7	0	81.65	0	0.2083	0	5	0
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1	DB00198	DrugBank Approved 5.0.9	4	0	3.704	1.033	3.558	0.621	1.767	0.4351	-0.08414	0.6135	4.277	0.6013	3.659	0.5147	-0.4962	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.55;yes = 0.45;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	312.4	0	2	0	6	0	90.65	0	0.4091	0	9	0
CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)CC(C)C(=O)C(C)C(O)[C@]1(C)O	DB00199	DrugBank Approved 5.0.9	4	0	2.648	1.033	4.233	inf	2.54	0.6296	1.26	inf	5.086	inf	3.958	0.4539	-1.696	inf	-	- = 0.78;+ = 0.22;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.08;yes = 0.92;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.95;high = 0.05;	733.9	0	5	0	14	0	193.9	0	0.1321	0	7	0
C[N]1C=NC2=C1[C](=O)[N](C)[C](=O)[N]2C	DB00201	DrugBank Approved 5.0.9	4	0	5.05	0.7036	5.05	0.7036	0.02318	0.4351	0.02318	0.4351	3.938	0.6013	4.66	0.6544	-0.03234	0.3585	+	- = 0.39;+ = 0.61;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.98;high = 0.02;	194.2	0	0	0	6	0	61.82	0	0	0	0	0
C[N](C)(C)CCOC(=O)CCC(=O)OCC[N](C)(C)C	DB00202	DrugBank Approved 5.0.9	4	0	5.989	1.033	4.524	inf	1.834	0.4351	-0.2797	inf	4.172	inf	5.255	0.8729	-0.5026	0.3585	-	- = 0.75;+ = 0.25;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.66;yes = 0.34;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.98;high = 0.02;	290.4	0	0	0	6	0	52.6	0	0.5789	0	11	0
CCCC1=N[N](C)C2=C1[NH]C(=N[C]2=O)C3=C(OCC)C=CC(=C3)[S](=O)(=O)N4CCN(C)CC4	DB00203	DrugBank Approved 5.0.9	4	0	2.441	1.033	2.716	0.621	2.288	0.6296	2.199	inf	5.396	0.6013	6.024	0.6935	-1.266	0.3585	-	- = 0.81;+ = 0.19;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.14;yes = 0.86;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.47;high = 0.53;	474.6	0	1	0	10	0	113.4	0	0.1944	0	7	0
CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2	DB00204	DrugBank Approved 5.0.9	4	0	3.934	1.033	3.612	inf	2.099	0.4351	0.96	0.6135	4.939	0.6013	7.074	0.5561	-0.8163	inf	-	- = 0.91;+ = 0.09;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.31;yes = 0.69;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.79;high = 0.21;	441.6	0	2	0	8	0	104.8	0	0.3667	0	11	0
CCC1=NC(=NC(=C1C2=CC=C(Cl)C=C2)N)N	DB00205	DrugBank Approved 5.0.9	4	0	2.358	0.7036	1.867	0.621	2.542	0.4351	2.44	0.5843	4.898	0.6013	4.305	0.5833	0.49	0.3585	+	- = 0.36;+ = 0.64;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.62;yes = 0.38;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.86;high = 0.14;	248.7	0	2	0	4	0	77.82	0	0.1111	0	2	0
COC1C(C[C@@H]2CN3CCC4=C([NH]C5=C4C=CC(=C5)OC)[C@H]3C[C@@H]2C1C(=O)OC)OC(=O)C6=CC(=C(OC)C(=C6)OC)OC	DB00206	DrugBank Approved 5.0.9	4	0	2.08	1.033	2.839	inf	3.391	0.4351	2.907	inf	5.842	inf	5.691	0.807	-0.3095	inf	-	- = 0.59;+ = 0.41;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.28;yes = 0.72;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.28;high = 0.72;	608.7	0	1	0	11	0	117.8	0	0.2041	0	10	0
CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)CC(C)CN(C)C(C)C(O)[C@]1(C)O	DB00207	DrugBank Approved 5.0.9	4	0	3.612	1.033	4.622	inf	2.904	0.6296	0.3301	inf	5.057	inf	4.58	0.5422	-1.41	inf	-	- = 0.66;+ = 0.34;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.12;yes = 0.88;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.89;high = 0.11;	749	0	5	0	14	0	180.1	0	0.1296	0	7	0
ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1	DB00208	DrugBank Approved 5.0.9	4	0	2.155	0.7036	1.094	0.621	3.853	0.4351	2.889	0.5843	4.745	0.6013	5.542	0.4584	0.3018	0.3585	+	- = 0.18;+ = 0.82;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.22;high = 0.78;	263.8	0	0	0	1	0	3.24	0	0.1053	0	2	0
OC(C(=O)OC1C[C@@H]2CC[C@H](C1)[N]23CCCC3)(C4=CC=CC=C4)C5=CC=CC=C5	DB00209	DrugBank Approved 5.0.9	4	0	3.262	1.033	1.798	0.621	3.826	0.4351	1.12	inf	4.802	inf	5.94	0.4949	0.5772	inf	-	- = 0.54;+ = 0.46;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.48;yes = 0.52;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.72;high = 0.28;	392.5	0	1	0	4	0	46.53	0	0.1515	0	5	0
COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(O)=O)C45CC6CC(CC(C6)C4)C5	DB00210	DrugBank Approved 5.0.9	4	0	-1.04	1.033	0.6977	inf	6.224	0.4351	2.592	inf	5.402	inf	5.184	0.72	-0.6463	inf	+	- = 0.27;+ = 0.73;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.43;yes = 0.57;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.24;high = 0.76;	412.5	0	1	0	3	0	46.53	0	0.1111	0	4	0
